
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   3  94   1   0   0|   0  2048B|4321k  286k|   0     0 |  18  1533 |0.06 0.09 0.09| 200M 47.3M  298M 1120M
  2   2  95   0   0   0|   0  3413B|4348k  287k|   0     0 |  18  1500 |0.05 0.09 0.09| 200M 47.3M  298M 1120M
  2   3  95   0   0   0|   0  6144B|4423k  292k|   0     0 |  18  1610 |0.05 0.09 0.08| 200M 47.3M  298M 1120M
  3   3  93   1   0   0|   0  2048B|4346k  287k|   0     0 |  18  1527 |0.05 0.09 0.08| 200M 47.3M  298M 1120M
  3   3  94   0   0   0|   0  2048B|4386k  290k|   0     0 |  18  1703 |0.04 0.09 0.08| 200M 47.3M  298M 1120M
  2   3  94   0   0   0|   0  2048B|4399k  291k|   0     0 |  18  1591 |0.04 0.08 0.08| 200M 47.3M  298M 1120M
  2   3  94   0   0   0|   0   683B|4366k  288k|   0     0 |  18  1581 |0.03 0.08 0.08| 200M 47.3M  298M 1120M
  2   2  94   2   0   0|   0  3413B|4482k  296k|   0     0 |  18  1816 |0.03 0.08 0.08| 200M 47.3M  298M 1120M
  2   3  94   0   0   0|   0  4096B|4419k  292k|   0     0 |  18  1702 |0.03 0.08 0.08| 200M 47.3M  298M 1120M
  1   0  99   0   0   0|   0   683B| 131k 9708B|   0     0 |  18    72 |0.02 0.08 0.08| 200M 47.3M  298M 1120M
  1   0  99   0   0   0|   0  2048B|2633B 1109B|   0     0 |  18    47 |0.02 0.07 0.08| 200M 47.4M  298M 1120M
  1   1  97   0   0   0|   0  1365B| 159k 2109k|   0     0 |  18   949 |0.02 0.07 0.08| 200M 47.4M  298M 1120M
  1   3  96   0   0   0|   0  2048B| 332k 4416k|   0     0 |  18  1598 |0.02 0.07 0.08| 200M 47.4M  298M 1120M
  2   3  96   0   0   0|   0  2048B| 330k 4384k|   0     0 |  18  1665 |0.02 0.07 0.08| 200M 47.4M  298M 1120M
  1   2  97   0   0   0|   0  2731B| 333k 4435k|   0     0 |  18  1767 |0.01 0.07 0.08| 201M 47.4M  298M 1120M
  1   3  95   0   0   0|   0  2048B| 328k 4366k|   0     0 |  18  1613 |0.01 0.07 0.08| 200M 47.4M  298M 1120M
  1   3  96   0   0   0|   0  2731B| 329k 4398k|   0     0 |  18  1577 |0.01 0.06 0.08| 200M 47.4M  298M 1120M
  1   2  97   0   0   0|   0  2048B| 330k 4390k|   0     0 |  18  1544 |0.01 0.06 0.08| 200M 47.4M  298M 1120M
  1   3  96   0   0   0|   0  2048B| 327k 4353k|   0     0 |  18  1646 |0.01 0.06 0.08| 200M 47.4M  298M 1120M
  1   3  96   0   0   0|   0  2048B| 326k 4332k|   0     0 |  18  1550 |0.01 0.06 0.08| 200M 47.4M  298M 1120M
  1   2  96   0   0   0|   0  2731B| 322k 4283k|   0     0 |  18  1455 |0.01 0.06 0.07| 200M 47.4M  298M 1120M
  1   2  97   0   0   0|   0  2731B| 272k 3630k|   0     0 |  18  1349 |   0 0.06 0.07| 200M 47.4M  298M 1120M
  1   1  98   0   0   0|   0  4096B|3191B 1528B|   0     0 |  18    88 |   0 0.06 0.07| 202M 47.4M  298M 1118M

------------------------------------------------------------------------
#client=28 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  91   1   0   1|  14k   42k|   0     0 |   0     0 |  18  1842 |0.08 0.07 0.08| 200M 47.5M  298M 1120M
  1   1  97   1   0   0|   0  3413B|2434k  161k|   0     0 |  18   913 |0.08 0.07 0.08| 200M 47.5M  298M 1120M
  3   3  93   0   0   1|   0  2048B|8398k  554k|   0     0 |  18  2360 |0.07 0.07 0.08| 200M 47.5M  298M 1120M
  3   4  93   0   0   0|   0  2731B|8666k  572k|   0     0 |  18  2353 |0.15 0.08 0.08| 200M 47.5M  298M 1120M
  3   4  92   0   0   1|   0  7509B|8660k  571k|   0     0 |  18  2569 |0.13 0.08 0.08| 200M 47.5M  298M 1120M
  3   4  91   0   0   1|   0  2048B|8461k  559k|   0     0 |  18  2216 |0.11 0.08 0.08| 200M 47.5M  298M 1120M
  3   3  93   0   0   1|   0  2048B|8570k  566k|   0     0 |  18  2209 |0.10 0.08 0.08| 200M 47.5M  298M 1120M
  3   4  92   0   0   1|   0  2048B|8558k  565k|   0     0 |  18  2351 |0.10 0.08 0.08| 200M 47.5M  298M 1120M
  4   4  90   0   0   1|   0  2048B|8511k  562k|   0     0 |  18  2355 |0.17 0.09 0.09| 200M 47.5M  298M 1120M
  4   5  90   0   0   1|   0  5461B|8600k  567k|   0     0 |  18  2212 |0.23 0.11 0.09| 201M 47.5M  298M 1119M
  3   4  91   0   0   1|   0  5461B|8546k  564k|   0     0 |  18  2159 |0.20 0.10 0.09| 200M 47.5M  298M 1119M
  3   4  92   0   0   1|   0  2048B|8544k  564k|   0     0 |  18  2536 |0.18 0.10 0.09| 200M 47.5M  298M 1119M
  1   0  99   1   0   0|   0  2048B|  28k 3025B|   0     0 |  18    49 |0.17 0.10 0.09| 200M 47.6M  298M 1119M
  0   0  99   0   0   0|   0  2048B|1576B  685B|   0     0 |  18    49 |0.15 0.10 0.09| 200M 47.6M  298M 1119M
  1   3  95   0   0   0|   0  2731B| 446k 5945k|   0     0 |  18  1856 |0.14 0.09 0.09| 200M 47.6M  298M 1119M
  2   5  92   0   0   1|   0  2731B| 614k 8189k|   0     0 |  18  2115 |0.12 0.09 0.09| 200M 47.6M  298M 1119M
  2   4  94   0   0   0|   0  2048B| 618k 8254k|   0     0 |  18  2023 |0.11 0.09 0.09| 200M 47.6M  298M 1119M
  2   4  92   0   0   1|   0  2048B| 620k 8275k|   0     0 |  18  2007 |0.10 0.09 0.09| 200M 47.6M  298M 1119M
  2   5  92   0   0   0|   0  2048B| 620k 8297k|   0     0 |  18  2095 |0.09 0.09 0.09| 200M 47.6M  298M 1119M
  2   4  93   0   0   1|   0  2048B| 623k 8317k|   0     0 |  18  2037 |0.08 0.08 0.08| 200M 47.6M  298M 1119M
  2   4  94   0   0   0|   0  2048B| 622k 8305k|   0     0 |  18  1954 |0.07 0.08 0.08| 200M 47.6M  298M 1119M
  1   4  93   0   0   1|   0  2731B| 634k 8473k|   0     0 |  18  2311 |0.15 0.10 0.09| 200M 47.6M  298M 1119M
  2   3  92   2   0   1|   0  2048B| 632k 8435k|   0     0 |  18  2220 |0.13 0.09 0.09| 200M 47.6M  298M 1119M
  2   4  93   1   0   1|   0  2048B| 633k 8450k|   0     0 |  18  2093 |0.12 0.09 0.09| 200M 47.6M  298M 1119M
  1   2  96   0   0   0|   0  2048B| 380k 5065k|   0     0 |  18  1362 |0.11 0.09 0.09| 200M 47.6M  298M 1119M
 17   3  80   0   0   0|   0  3413B|3435B 1633B|   0     0 |  18   174 |0.18 0.10 0.09| 208M 47.7M  298M 1112M

------------------------------------------------------------------------
#client=28 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  91   1   0   1|  14k   42k|   0     0 |   0     0 |  18  1842 |0.16 0.10 0.09| 201M 47.7M  298M 1119M
  1   2  96   0   0   1|   0  6144B|3984k  263k|   0     0 |  18  1476 |0.15 0.10 0.09| 200M 47.7M  298M 1119M
  6   6  87   0   0   1|   0     0 |  12M  840k|   0     0 |  19  4386 |0.14 0.10 0.09| 201M 47.7M  298M 1119M
  6   7  86   1   0   1|   0  8875B|  13M  893k|   0     0 |  18  4364 |0.11 0.09 0.09| 201M 47.7M  298M 1119M
  4   6  88   1   0   1|   0  2048B|  13M  890k|   0     0 |  18  4340 |0.11 0.09 0.09| 201M 47.7M  298M 1119M
  6   6  87   0   0   1|   0  3413B|  13M  884k|   0     0 |  18  4664 |0.10 0.09 0.09| 200M 47.7M  298M 1119M
  6   6  87   0   0   1|   0  2048B|  13M  888k|   0     0 |  18  4534 |0.09 0.09 0.09| 200M 47.7M  298M 1119M
  4   7  87   0   0   1|   0  3413B|  13M  882k|   0     0 |  18  4634 |0.08 0.09 0.09| 201M 47.7M  298M 1119M
  5   7  86   0   0   2|   0  7509B|  13M  878k|   0     0 |  18  4273 |0.14 0.10 0.09| 200M 47.7M  298M 1119M
  5   6  88   0   0   1|   0  2048B|  13M  884k|   0     0 |  18  3910 |0.13 0.10 0.09| 200M 47.7M  298M 1119M
  5   7  86   0   0   1|   0  2048B|  13M  882k|   0     0 |  18  3879 |0.12 0.10 0.09| 201M 47.7M  298M 1119M
  5   6  88   0   0   2|   0  2048B|  13M  871k|   0     0 |  18  4076 |0.11 0.09 0.09| 200M 47.7M  298M 1119M
  1   0  99   0   0   0|   0   683B|3109B 1326B|   0     0 |  18    37 |0.10 0.09 0.09| 200M 47.7M  298M 1119M
  1   1  98   0   0   0|   0  4096B|3152B 1369B|   0     0 |  18    56 |0.16 0.11 0.09| 201M 47.8M  298M 1119M
  2   4  94   0   0   0|   0  4096B| 650k 8669k|   0     0 |  18  3010 |0.15 0.10 0.09| 200M 47.8M  298M 1119M
  2   5  92   0   0   1|   0  1365B| 909k   12M|   0     0 |  18  4094 |0.13 0.10 0.09| 200M 47.8M  298M 1119M
  2   5  91   1   0   1|   0   683B| 920k   12M|   0     0 |  18  4138 |0.12 0.10 0.09| 200M 47.8M  298M 1119M
  3   5  91   0   0   1|   0  3413B| 913k   12M|   0     0 |  18  4050 |0.11 0.10 0.09| 201M 47.8M  298M 1119M
  2   5  91   1   0   1|   0  2731B| 912k   12M|   0     0 |  18  4332 |0.10 0.09 0.09| 205M 47.8M  298M 1115M
  2   5  92   0   0   1|   0  4096B| 915k   12M|   0     0 |  18  4278 |0.09 0.09 0.09| 200M 47.8M  298M 1119M
  2   5  92   0   0   1|   0  2048B| 912k   12M|   0     0 |  18  4225 |0.08 0.09 0.09| 200M 47.8M  298M 1119M
  3   6  90   0   0   1|   0  2048B| 913k   12M|   0     0 |  18  4163 |0.07 0.09 0.09| 200M 47.8M  298M 1119M
  2   6  91   0   0   1|   0  2048B| 912k   12M|   0     0 |  18  4399 |0.07 0.09 0.09| 200M 47.8M  298M 1119M
  2   5  92   1   0   1|   0  2048B| 915k   12M|   0     0 |  18  4297 |0.06 0.08 0.09| 201M 47.8M  298M 1119M
  1   3  95   1   0   1|   0   683B| 540k 7218k|   0     0 |  18  2402 |0.05 0.08 0.09| 200M 47.8M  298M 1119M
 17   4  80   0   0   0|   0  4779B|3715B 1776B|   0     0 |  18   175 |0.05 0.08 0.09| 202M 47.8M  298M 1117M

------------------------------------------------------------------------
#client=28 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  91   1   0   1|  14k   42k|   0     0 |   0     0 |  18  1852 |0.04 0.08 0.08| 200M 47.9M  298M 1120M
  1   2  96   0   0   0|   0  3413B|3195k  212k|   0     0 |  18  1278 |0.04 0.08 0.08| 200M 47.9M  298M 1119M
  6   7  85   1   0   2|   0  2048B|  13M  852k|   0     0 |  18  4572 |0.11 0.09 0.09| 201M 47.9M  298M 1119M
  4   7  88   0   0   1|   0  4096B|  13M  897k|   0     0 |  18  4640 |0.10 0.09 0.09| 201M 47.9M  298M 1119M
  6   7  85   1   0   2|   0  6827B|  13M  904k|   0     0 |  18  4507 |0.10 0.09 0.09| 200M 47.9M  298M 1119M
  6   6  85   1   0   1|   0  2731B|  13M  897k|   0     0 |  18  4488 |0.09 0.09 0.09| 201M 47.9M  298M 1119M
  4   7  87   1   0   1|   0  2048B|  13M  890k|   0     0 |  18  4335 |0.15 0.10 0.09| 201M 47.9M  298M 1119M
  5   7  86   0   0   1|   0  2048B|  13M  884k|   0     0 |  18  4376 |0.14 0.10 0.09| 200M 47.9M  298M 1119M
  5   6  88   0   0   1|   0  2048B|  13M  890k|   0     0 |  18  4447 |0.20 0.11 0.10| 200M 47.9M  298M 1119M
  6   8  84   0   0   2|   0  2048B|  14M  915k|   0     0 |  18  4312 |0.19 0.11 0.10| 200M 47.9M  298M 1119M
  5   8  85   0   0   1|   0  4779B|  13M  895k|   0     0 |  18  4634 |0.17 0.11 0.09| 200M 47.9M  298M 1119M
  5   5  88   1   0   1|   0  2731B|  13M  906k|   0     0 |  18  4706 |0.15 0.11 0.09| 200M 47.9M  298M 1119M
  0   0  99   0   0   0|   0  2048B|  63k 5958B|   0     0 |  18    63 |0.13 0.10 0.09| 200M 47.9M  298M 1119M
  1   1  98   1   0   0|   0  2048B|3899B 1764B|   0     0 |  18    82 |0.12 0.10 0.09| 200M 48.0M  298M 1119M
  2   4  93   0   0   1|   0  2048B| 578k 7691k|   0     0 |  18  2991 |0.11 0.10 0.09| 200M 48.0M  298M 1119M
  2   6  91   1   0   0|   0  2048B| 913k   12M|   0     0 |  18  4699 |0.10 0.10 0.09| 200M 48.0M  298M 1119M
  2   5  91   1   0   1|   0  2048B| 916k   12M|   0     0 |  18  4670 |0.09 0.09 0.09| 200M 48.0M  298M 1119M
  2   6  90   0   0   1|   0  2731B| 914k   12M|   0     0 |  18  4726 |0.08 0.09 0.09| 200M 48.0M  298M 1119M
  3   5  91   0   0   1|   0  2048B| 915k   12M|   0     0 |  18  4789 |0.07 0.09 0.09| 200M 48.0M  298M 1119M
  3   5  91   0   0   1|   0  2048B| 914k   12M|   0     0 |  18  4604 |0.07 0.09 0.09| 200M 48.0M  298M 1119M
  2   6  91   0   0   1|   0  2048B| 911k   12M|   0     0 |  18  4610 |0.06 0.09 0.09| 200M 48.0M  298M 1119M
  2   5  92   0   0   1|   0  2048B| 912k   12M|   0     0 |  18  4709 |0.05 0.08 0.09| 200M 48.0M  298M 1119M
  3   6  89   1   0   1|   0  2048B| 917k   12M|   0     0 |  18  4765 |0.05 0.08 0.08| 200M 48.0M  298M 1119M
  2   6  91   0   0   1|   0  4779B| 914k   12M|   0     0 |  18  4413 |0.04 0.08 0.08| 200M 48.0M  298M 1119M
  2   4  94   0   0   0|   0  2048B| 586k 7820k|   0     0 |  18  2892 |0.04 0.08 0.08| 200M 48.0M  298M 1119M
 14   3  83   0   0   0|   0  3413B|3234B 1672B|   0     0 |  18   155 |0.04 0.08 0.08| 243M 48.1M  298M 1076M

------------------------------------------------------------------------
#client=32 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  91   1   0   1|  14k   41k|   0     0 |   0     0 |  18  1864 |0.26 0.12 0.10| 200M 48.1M  298M 1119M
  1   2  97   0   0   0|   0  6827B|1280k   85k|   0     0 |  18   527 |0.24 0.12 0.10| 201M 48.1M  298M 1119M
  2   2  95   1   0   0|   0  2048B|4119k  272k|   0     0 |  18  1418 |0.22 0.12 0.10| 201M 48.1M  298M 1119M
  3   2  94   0   0   0|   0  2731B|4198k  277k|   0     0 |  18  1346 |0.20 0.12 0.10| 201M 48.1M  298M 1119M
  2   2  95   1   0   0|   0  2048B|4251k  281k|   0     0 |  18  1379 |0.17 0.11 0.09| 201M 48.1M  298M 1119M
  2   2  95   0   0   0|   0  8875B|4269k  282k|   0     0 |  18  1404 |0.16 0.11 0.09| 201M 48.1M  298M 1119M
  2   2  95   1   0   0|   0  2048B|4250k  281k|   0     0 |  18  1471 |0.14 0.11 0.09| 201M 48.1M  298M 1119M
  3   3  93   1   0   0|   0  2048B|4310k  285k|   0     0 |  18  1549 |0.13 0.11 0.09| 201M 48.1M  298M 1119M
  2   3  94   1   0   0|   0  6144B|4336k  287k|   0     0 |  18  1544 |0.12 0.11 0.09| 201M 48.1M  298M 1119M
  3   3  94   0   0   0|   0  2731B|4287k  283k|   0     0 |  18  1433 |0.10 0.10 0.09| 201M 48.1M  298M 1119M
  2   2  95   1   0   0|   0  2048B|4243k  280k|   0     0 |  18  1410 |0.09 0.10 0.09| 201M 48.1M  298M 1119M
  2   3  95   1   0   0|   0  2048B|4202k  278k|   0     0 |  19  1499 |0.09 0.10 0.09| 201M 48.1M  298M 1119M
  1   0  99   1   0   0|   0  2048B|  27k 2715B|   0     0 |  18    46 |0.08 0.10 0.09| 201M 48.2M  298M 1119M
  0   0  99   0   0   0|   0  2048B|2603B 1073B|   0     0 |  18    39 |0.07 0.09 0.09| 201M 48.2M  298M 1119M
  1   1  98   1   0   0|   0  2048B| 157k 2091k|   0     0 |  18   927 |0.06 0.09 0.09| 201M 48.2M  298M 1119M
  1   3  95   1   0   0|   0  2731B| 322k 4284k|   0     0 |  18  1552 |0.06 0.09 0.09| 201M 48.2M  298M 1119M
  1   3  96   0   0   0|   0  2731B| 318k 4231k|   0     0 |  18  1513 |0.05 0.09 0.09| 201M 48.2M  298M 1119M
  1   5  90   4   0   0|   0  2048B| 321k 4284k|   0     0 |  18  1528 |0.05 0.08 0.08| 201M 48.2M  298M 1119M
  1   3  96   0   0   0|   0  2048B| 314k 4170k|   0     0 |  18  1398 |0.04 0.08 0.08| 201M 48.2M  298M 1119M
  1   3  96   1   0   0|   0  2048B| 317k 4210k|   0     0 |  18  1316 |0.04 0.08 0.08| 201M 48.2M  298M 1119M
  1   2  96   0   0   0|   0  2731B| 317k 4212k|   0     0 |  18  1360 |0.03 0.08 0.08| 201M 48.2M  298M 1119M
  1   2  97   1   0   0|   0  3413B| 315k 4196k|   0     0 |  18  1389 |0.03 0.08 0.08| 201M 48.2M  298M 1119M
  1   3  95   1   0   0|   0  2048B| 322k 4295k|   0     0 |  18  1505 |0.03 0.08 0.08| 201M 48.2M  298M 1119M
  1   3  95   0   0   0|   0  2048B| 321k 4267k|   0     0 |  18  1379 |0.02 0.07 0.08| 201M 48.2M  298M 1119M
  0   2  96   1   0   0|   0  2048B| 265k 3518k|   0     0 |  18  1220 |0.02 0.07 0.08| 201M 48.2M  298M 1119M
  3   1  96   1   0   0|   0  2048B|3207B 1521B|   0     0 |  18   103 |0.02 0.07 0.08| 209M 48.3M  299M 1111M

------------------------------------------------------------------------
#client=32 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  91   1   0   1|  13k   41k|   0     0 |   0     0 |  18  1859 |0.02 0.07 0.08| 200M 48.3M  298M 1119M
  2   2  96   0   0   0|   0  6144B|2571k  170k|   0     0 |  18   907 |0.01 0.07 0.08| 201M 48.3M  298M 1119M
  2   4  93   1   0   0|   0  2048B|8403k  554k|   0     0 |  18  2132 |0.01 0.06 0.08| 201M 48.3M  298M 1119M
  2   3  93   1   0   1|   0  2048B|8446k  557k|   0     0 |  18  2171 |0.01 0.06 0.08| 201M 48.3M  298M 1119M
  3   4  93   0   0   1|   0  3413B|8298k  548k|   0     0 |  18  2159 |0.01 0.06 0.08| 201M 48.3M  298M 1119M
  3   4  92   0   0   1|   0  4779B|8337k  550k|   0     0 |  18  2338 |0.01 0.06 0.08| 201M 48.3M  298M 1119M
  3   4  92   0   0   1|   0  2048B|8472k  559k|   0     0 |  18  2493 |0.01 0.06 0.08| 201M 48.3M  298M 1119M
  3   3  93   0   0   1|   0  2731B|8419k  556k|   0     0 |  18  2151 |0.01 0.06 0.08| 200M 48.3M  298M 1119M
  3   4  93   0   0   1|   0  2048B|8472k  559k|   0     0 |  18  2177 |0.01 0.06 0.07| 200M 48.3M  298M 1119M
  3   3  93   0   0   0|   0  2048B|8574k  566k|   0     0 |  18  2187 |   0 0.05 0.07| 200M 48.3M  298M 1119M
  4   4  91   0   0   1|   0  2048B|8421k  556k|   0     0 |  18  2179 |   0 0.05 0.07| 200M 48.3M  298M 1119M
  4   4  91   0   0   0|   0  2048B|8424k  556k|   0     0 |  18  2013 |0.16 0.09 0.08| 200M 48.3M  298M 1119M
  0   1  99   0   0   0|   0  2048B|  76k 6135B|   0     0 |  18    68 |0.15 0.08 0.08| 200M 48.4M  298M 1119M
  0   0  99   0   0   0|   0  2731B|1593B  717B|   0     0 |  18    49 |0.13 0.08 0.08| 200M 48.4M  298M 1119M
  1   3  96   0   0   0|   0  2048B| 435k 5794k|   0     0 |  18  1569 |0.12 0.08 0.08| 200M 48.4M  298M 1119M
  2   4  94   0   0   1|   0  2048B| 624k 8333k|   0     0 |  18  2045 |0.11 0.08 0.08| 200M 48.4M  298M 1119M
  1   4  95   0   0   0|   0  2048B| 627k 8382k|   0     0 |  18  2065 |0.10 0.08 0.08| 200M 48.4M  298M 1119M
  2   5  92   0   0   0|   0  2048B| 619k 8262k|   0     0 |  18  2008 |0.09 0.08 0.08| 200M 48.4M  298M 1119M
  2   4  94   0   0   0|   0  2048B| 632k 8434k|   0     0 |  18  2119 |0.08 0.07 0.08| 200M 48.4M  298M 1119M
  2   5  93   0   0   1|   0  2731B| 637k 8502k|   0     0 |  18  2125 |0.07 0.07 0.08| 200M 48.4M  298M 1119M
  2   4  93   1   0   0|   0  2048B| 640k 8539k|   0     0 |  18  2081 |0.07 0.07 0.08| 200M 48.4M  298M 1119M
  1   3  95   0   0   0|   0  2048B| 639k 8545k|   0     0 |  18  2058 |0.13 0.08 0.08| 200M 48.4M  298M 1119M
  2   4  94   0   0   0|   0  2048B| 635k 8470k|   0     0 |  18  2249 |0.12 0.08 0.08| 200M 48.4M  298M 1119M
  2   3  94   0   0   1|   0  2048B| 632k 8431k|   0     0 |  18  2253 |0.11 0.08 0.08| 200M 48.4M  298M 1119M
  1   2  97   0   0   0|   0  2048B| 393k 5239k|   0     0 |  18  1360 |0.10 0.08 0.08| 200M 48.4M  298M 1119M
 15   3  82   0   0   0|   0  4096B|2181B 1121B|   0     0 |  18   169 |0.09 0.08 0.08| 234M 48.5M  299M 1085M

------------------------------------------------------------------------
#client=32 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  91   1   0   1|  13k   41k|   0     0 |   0     0 |  18  1859 |0.16 0.09 0.09| 200M 48.5M  298M 1119M
  2   3  94   0   0   1|   0  3413B|4250k  281k|   0     0 |  18  1482 |0.15 0.09 0.09| 201M 48.5M  298M 1118M
  5   6  87   1   0   1|   0  3413B|  14M  952k|   0     0 |  18  4515 |0.13 0.09 0.09| 201M 48.5M  298M 1118M
  7   8  82   2   0   1|   0  2048B|  14M  972k|   0     0 |  18  4748 |0.12 0.09 0.09| 200M 48.5M  298M 1118M
  5   7  87   0   0   1|   0  2048B|  15M  980k|   0     0 |  18  4472 |0.10 0.08 0.08| 200M 48.5M  298M 1119M
  5   5  89   0   0   1|   0  8875B|  15M  985k|   0     0 |  18  4078 |0.10 0.08 0.08| 200M 48.5M  298M 1118M
  6   7  86   0   0   1|   0  2048B|  14M  974k|   0     0 |  18  4329 |0.09 0.08 0.08| 200M 48.5M  298M 1118M
  5   6  87   0   0   1|   0  2048B|  15M  982k|   0     0 |  18  4061 |0.08 0.08 0.08| 200M 48.5M  298M 1119M
  6   7  85   1   0   1|   0  5461B|  15M 1000k|   0     0 |  18  4091 |0.07 0.08 0.08| 200M 48.5M  298M 1118M
  5   7  86   1   0   1|   0  2048B|  15M  984k|   0     0 |  18  4052 |0.06 0.08 0.08| 200M 48.5M  298M 1118M
  6   7  85   0   0   1|   0  2048B|  15M  989k|   0     0 |  18  4185 |0.06 0.07 0.08| 201M 48.5M  298M 1118M
  5   7  85   1   0   1|   0  2731B|  15M  987k|   0     0 |  18  4467 |0.13 0.09 0.09| 200M 48.6M  298M 1118M
  0   0  99   0   0   0|   0  2048B|3361B 1335B|   0     0 |  18    39 |0.12 0.09 0.09| 200M 48.6M  298M 1118M
  0   1  99   0   0   0|   0  2048B|3152B 1369B|   0     0 |  18    57 |0.11 0.09 0.09| 200M 48.6M  298M 1118M
  2   4  93   1   0   1|   0  2048B| 619k 8269k|   0     0 |  18  2772 |0.17 0.10 0.09| 200M 48.6M  298M 1118M
  2   5  91   0   0   1|   0  2048B| 914k   12M|   0     0 |  18  3959 |0.16 0.10 0.09| 200M 48.6M  298M 1118M
  2   5  92   1   0   1|   0  2048B| 914k   12M|   0     0 |  18  3639 |0.15 0.10 0.09| 200M 48.6M  298M 1118M
  2   5  92   0   0   0|   0  2731B| 918k   12M|   0     0 |  18  3822 |0.13 0.09 0.09| 200M 48.6M  298M 1118M
  2   5  92   1   0   1|   0  2048B| 913k   12M|   0     0 |  18  3638 |0.12 0.09 0.09| 200M 48.6M  298M 1118M
  1   5  92   1   0   1|   0  2048B| 912k   12M|   0     0 |  18  3817 |0.10 0.09 0.09| 200M 48.6M  298M 1118M
  2   6  90   1   0   1|   0  2048B| 914k   12M|   0     0 |  18  3937 |0.10 0.09 0.09| 200M 48.6M  298M 1118M
  2   6  90   1   0   1|   0  2048B| 913k   12M|   0     0 |  18  3704 |0.09 0.09 0.09| 200M 48.6M  298M 1118M
  2   5  91   0   0   1|   0  2048B| 915k   12M|   0     0 |  18  3793 |0.08 0.08 0.09| 200M 48.6M  298M 1118M
  2   5  92   1   0   1|   0  2731B| 915k   12M|   0     0 |  18  3972 |0.07 0.08 0.09| 201M 48.6M  298M 1118M
  2   3  94   1   0   0|   0  2048B| 572k 7622k|   0     0 |  18  2453 |0.06 0.08 0.08| 200M 48.7M  298M 1118M
 14   4  83   0   0   0|   0  3413B|3715B 1776B|   0     0 |  18   147 |0.14 0.10 0.09| 238M 48.7M  299M 1081M

------------------------------------------------------------------------
#client=32 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  91   1   0   1|  13k   41k|   0     0 |   0     0 |  18  1868 |0.21 0.11 0.10| 200M 48.7M  301M 1116M
  1   2  96   1   0   0|   0  3413B|4141k  274k|   0     0 |  18  1461 |0.19 0.11 0.09| 201M 48.7M  301M 1116M
  5   8  85   0   0   1|   0  2048B|  14M  973k|   0     0 |  18  4749 |0.17 0.11 0.09| 201M 48.7M  301M 1116M
  4   7  88   0   0   1|   0  2731B|  15M  997k|   0     0 |  18  4781 |0.23 0.12 0.10| 201M 48.7M  301M 1116M
  6   7  86   0   0   1|   0  2048B|  14M  947k|   0     0 |  19  4453 |0.29 0.13 0.10| 201M 48.7M  301M 1116M
