
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   5  92   0   0   1|   0  2048B| 914k   12M|   0     0 |  18  5349 |0.17 0.18 0.16| 194M 25.1M  132M 1315M
  2   4  93   1   0   1|   0  2048B| 913k   12M|   0     0 |  18  4829 |0.14 0.17 0.16| 194M 25.1M  132M 1315M
  1   4  93   0   0   1|   0  4779B| 916k   12M|   0     0 |  18  4449 |0.13 0.17 0.16| 194M 25.1M  132M 1315M
  2   5  93   0   0   1|   0  2048B| 914k   12M|   0     0 |  18  4487 |0.12 0.17 0.16| 194M 25.1M  132M 1315M
  2   5  93   1   0   1|   0  2048B| 913k   12M|   0     0 |  18  4524 |0.11 0.16 0.16| 194M 25.2M  132M 1315M
  2   5  93   1   0   1|   0  2048B| 914k   12M|   0     0 |  18  4599 |0.10 0.16 0.15| 194M 25.2M  132M 1315M
  1   4  94   0   0   1|   0  2048B| 912k   12M|   0     0 |  18  4635 |0.09 0.15 0.15| 194M 25.2M  132M 1315M
  2   4  93   1   0   1|   0  3413B| 913k   12M|   0     0 |  18  4459 |0.08 0.15 0.15| 194M 25.2M  132M 1315M
  2   4  93   1   0   1|   0  2731B| 693k 9255k|   0     0 |  18  3362 |0.07 0.15 0.15| 194M 25.2M  132M 1315M
  0   0  99   1   0   0|   0  2048B|3109B 1326B|   0     0 |  18    37 |0.07 0.15 0.15| 194M 25.2M  132M 1315M

------------------------------------------------------------------------
#client=28 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   4  90   1   0   1|  19k   92k|   0     0 |   0     0 |  19  4510 |0.13 0.16 0.15| 194M 25.2M  132M 1315M
  1   0  99   0   0   0|   0  2731B|2405B  974B|   0     0 |  18    53 |0.11 0.15 0.15| 194M 25.2M  132M 1315M
  9  12  76   0   0   3|   0  2731B|  21M 1410k|   0     0 |  18  7885 |0.18 0.17 0.16| 195M 25.2M  132M 1314M
 11  14  72   0   0   3|   0  2731B|  24M 1607k|   0     0 |  18  8328 |0.17 0.16 0.16| 195M 25.2M  132M 1314M
 11  15  71   0   0   3|   0  3413B|  24M 1596k|   0     0 |  18  8589 |0.15 0.16 0.15| 195M 25.2M  132M 1314M
 11  14  71   0   0   3|   0  2048B|  24M 1593k|   0     0 |  18  8478 |0.14 0.16 0.15| 195M 25.2M  132M 1314M
 10  13  74   0   0   3|   0  2048B|  24M 1603k|   0     0 |  18  7854 |0.12 0.15 0.15| 195M 25.2M  132M 1314M
 11  14  72   0   0   3|   0  2731B|  24M 1613k|   0     0 |  18  8257 |0.11 0.15 0.15| 194M 25.3M  132M 1314M
 11  14  71   0   0   4|   0  2048B|  24M 1614k|   0     0 |  18  7675 |0.18 0.16 0.16| 195M 25.3M  132M 1314M
 11  14  71   0   0   3|   0  2731B|  24M 1603k|   0     0 |  18  8003 |0.17 0.16 0.15| 194M 25.3M  132M 1314M
 11  16  69   0   0   3|   0  2048B|  24M 1614k|   0     0 |  18  8027 |0.23 0.17 0.16| 194M 25.3M  132M 1314M
 12  15  69   0   0   3|   0  2048B|  24M 1614k|   0     0 |  18  8017 |0.20 0.17 0.16| 195M 25.3M  132M 1314M
  1   1  96   1   0   1|   0  2048B|1923k  129k|   0     0 |  18   616 |0.18 0.16 0.16| 194M 25.3M  132M 1314M
  0   0  99   1   0   0|   0  2048B|3899B 1764B|   0     0 |  18    68 |0.17 0.16 0.16| 194M 25.3M  132M 1314M
  1   2  97   0   0   0|   0  2048B| 193k 2531k|   0     0 |  18  1616 |0.15 0.16 0.15| 194M 25.3M  132M 1314M
  2   5  92   0   0   1|   0  2731B| 918k   12M|   0     0 |  18  5164 |0.14 0.16 0.15| 195M 25.3M  132M 1314M
  1   5  93   0   0   0|   0  2048B| 912k   12M|   0     0 |  18  5033 |0.19 0.17 0.16| 194M 25.3M  132M 1314M
  2   5  92   0   0   1|   0  2048B| 913k   12M|   0     0 |  18  5278 |0.18 0.16 0.16| 195M 25.3M  132M 1314M
  2   5  92   1   0   1|   0  2048B| 913k   12M|   0     0 |  18  5066 |0.16 0.16 0.16| 195M 25.3M  132M 1314M
  2   5  92   0   0   0|   0  2048B| 916k   12M|   0     0 |  18  5314 |0.15 0.16 0.15| 194M 25.4M  132M 1314M
  2   5  92   0   0   1|   0  2048B| 912k   12M|   0     0 |  18  5628 |0.14 0.16 0.15| 194M 25.4M  132M 1314M
  2   5  91   1   0   1|   0  2731B| 914k   12M|   0     0 |  18  5271 |0.19 0.17 0.16| 195M 25.4M  132M 1314M
  2   5  91   0   0   1|   0  2048B| 912k   12M|   0     0 |  18  5432 |0.17 0.16 0.16| 194M 25.4M  132M 1314M
  2   4  93   0   0   1|   0  2048B| 914k   12M|   0     0 |  18  5013 |0.16 0.16 0.16| 194M 25.4M  132M 1314M
  1   4  94   0   0   1|   0  2048B| 709k 9477k|   0     0 |  18  4163 |0.15 0.16 0.15| 194M 25.4M  132M 1314M
  3   1  96   0   0   0|   0  2048B|4497B 2193B|   0     0 |  18   110 |0.13 0.16 0.15| 203M 25.4M  132M 1305M

------------------------------------------------------------------------
#client=28 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   4  90   1   0   1|  19k   90k|   0     0 |   0     0 |  19  4520 |0.26 0.18 0.16| 194M 25.4M  132M 1314M
  0   0  99   0   0   0|   0  4779B|2405B  974B|   0     0 |  18    37 |0.22 0.18 0.16| 195M 25.4M  132M 1314M
  7  12  77   0   0   3|   0  2048B|  21M 1409k|   0     0 |  18  7625 |0.20 0.17 0.16| 195M 25.4M  132M 1314M
 10  14  73   0   0   3|   0  2048B|  24M 1604k|   0     0 |  18  8307 |0.19 0.17 0.16| 195M 25.4M  132M 1314M
 10  11  75   0   0   3|   0  6827B|  24M 1610k|   0     0 |  18  7825 |0.17 0.17 0.16| 195M 25.4M  132M 1314M
 11  12  74   1   0   3|   0  5461B|  24M 1613k|   0     0 |  18  7999 |0.16 0.16 0.16| 195M 25.4M  132M 1314M
 10  13  75   0   0   2|   0  2731B|  24M 1600k|   0     0 |  18  8286 |0.13 0.16 0.15| 195M 25.5M  132M 1314M
  9  14  74   0   0   2|   0  2048B|  24M 1612k|   0     0 |  18  8024 |0.20 0.17 0.16| 195M 25.5M  132M 1314M
 11  13  73   1   0   2|   0  2048B|  24M 1612k|   0     0 |  18  8378 |0.19 0.17 0.16| 195M 25.5M  132M 1314M
 12  11  75   0   0   2|   0  2048B|  24M 1613k|   0     0 |  18  8224 |0.17 0.17 0.16| 195M 25.5M  132M 1314M
 12  14  71   0   0   3|   0  2048B|  24M 1609k|   0     0 |  18  8577 |0.16 0.16 0.16| 195M 25.5M  132M 1314M
 11  15  70   0   0   3|   0  2048B|  24M 1612k|   0     0 |  18  8444 |0.21 0.17 0.16| 195M 25.5M  132M 1314M
  1   1  97   1   0   0|   0  2731B|1915k  128k|   0     0 |  18   694 |0.20 0.17 0.16| 194M 25.5M  132M 1314M
  0   0  97   2   0   0|   0  2048B|4189B 2066B|   0     0 |  18    92 |0.18 0.17 0.16| 194M 25.5M  132M 1314M
  1   1  98   0   0   0|   0  2048B| 140k 1738k|   0     0 |  18  1127 |0.16 0.17 0.16| 195M 25.5M  132M 1314M
  2   4  92   0   0   1|   0  2048B| 923k   12M|   0     0 |  18  5904 |0.15 0.16 0.16| 194M 25.5M  132M 1314M
  2   5  91   0   0   1|   0  2048B| 919k   12M|   0     0 |  18  5825 |0.13 0.16 0.15| 195M 25.5M  132M 1314M
  2   4  92   0   0   1|   0  2048B| 920k   12M|   0     0 |  18  5521 |0.12 0.15 0.15| 195M 25.5M  132M 1314M
  2   5  91   0   0   1|   0  2731B| 919k   12M|   0     0 |  18  5794 |0.19 0.17 0.16| 195M 25.5M  132M 1314M
  2   5  92   0   0   1|   0  2048B| 921k   12M|   0     0 |  18  5384 |0.17 0.17 0.16| 195M 25.6M  132M 1314M
  3   5  92   0   0   1|   0  2048B| 919k   12M|   0     0 |  18  6028 |0.16 0.16 0.16| 195M 25.6M  132M 1314M
  2   5  91   0   0   2|   0  2731B| 921k   12M|   0     0 |  18  5626 |0.13 0.16 0.15| 195M 25.6M  132M 1314M
  2   5  92   0   0   1|   0  2048B| 921k   12M|   0     0 |  18  5316 |0.12 0.15 0.15| 195M 25.6M  132M 1314M
  2   4  93   0   0   0|   0  2731B| 921k   12M|   0     0 |  18  5611 |0.11 0.15 0.15| 195M 25.6M  132M 1314M
  2   4  92   0   0   1|   0  2731B| 782k   10M|   0     0 |  18  4540 |0.10 0.15 0.15| 194M 25.6M  132M 1314M
  1   0  99   0   0   0|   0  2048B|5533B 2608B|   0     0 |  18    53 |0.10 0.14 0.15| 195M 25.6M  132M 1313M

------------------------------------------------------------------------
#client=32 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   4  90   1   0   1|  18k   89k|   0     0 |   0     0 |  19  4532 |0.15 0.16 0.15| 195M 25.6M  132M 1314M
  0   0  99   1   0   0|   0  2731B|1272B  803B|   0     0 |  19    45 |0.13 0.15 0.15| 195M 25.6M  132M 1314M
 13  17  66   0   0   4|   0    13k|  21M 1391k|   0     0 |  18    11k|0.20 0.16 0.16| 195M 25.6M  132M 1314M
 16  21  60   0   0   3|   0  4096B|  24M 1588k|   0     0 |  18    11k|0.18 0.16 0.16| 195M 25.6M  132M 1314M
 17  18  62   0   0   3|   0  3413B|  23M 1585k|   0     0 |  18    11k|0.17 0.16 0.16| 195M 25.6M  132M 1314M
 15  20  62   0   0   3|   0  2048B|  24M 1612k|   0     0 |  18    11k|0.24 0.17 0.16| 195M 25.6M  132M 1314M
 14  21  61   0   0   4|   0  2048B|  23M 1581k|   0     0 |  18    11k|0.20 0.17 0.16| 195M 25.7M  132M 1314M
 15  20  59   0   0   5|   0  2731B|  24M 1599k|   0     0 |  18    11k|0.26 0.18 0.16| 195M 25.7M  132M 1314M
 17  21  59   0   0   3|   0  2048B|  24M 1606k|   0     0 |  18    11k|0.24 0.18 0.16| 195M 25.7M  132M 1314M
 15  20  61   0   0   3|   0  4096B|  23M 1560k|   0     0 |  18    12k|0.30 0.19 0.17| 195M 25.7M  132M 1314M
 14  19  63   0   0   3|   0  2048B|  23M 1586k|   0     0 |  18    11k|0.28 0.19 0.17| 195M 25.7M  132M 1314M
 14  19  65   0   0   2|   0  2731B|  23M 1529k|   0     0 |  18    11k|0.24 0.18 0.16| 195M 25.7M  132M 1314M
  2   2  96   0   0   0|   0   683B|1878k  125k|   0     0 |  18   924 |0.22 0.18 0.16| 195M 25.7M  132M 1314M
  0   0  99   1   0   0|   0  2048B|2790B 1172B|   0     0 |  18    50 |0.20 0.17 0.16| 195M 25.7M  132M 1314M
  1   1  98   0   0   0|   0  1365B| 176k 2323k|   0     0 |  18  1478 |0.18 0.17 0.16| 195M 25.7M  132M 1314M
  2   4  93   0   0   1|   0  2731B| 912k   12M|   0     0 |  18  5909 |0.17 0.17 0.16| 195M 25.7M  132M 1314M
  1   5  94   0   0   0|   0  2048B| 914k   12M|   0     0 |  18  5986 |0.14 0.16 0.16| 195M 25.7M  132M 1314M
  1   6  92   0   0   0|   0  2731B| 916k   12M|   0     0 |  18  6101 |0.13 0.16 0.16| 195M 25.7M  132M 1314M
  2   6  91   0   0   1|   0  2048B| 912k   12M|   0     0 |  18  6285 |0.12 0.16 0.16| 195M 25.7M  132M 1314M
  3   5  92   0   0   1|   0  2048B| 913k   12M|   0     0 |  18  6273 |0.11 0.15 0.16| 195M 25.8M  132M 1314M
  2   5  93   0   0   1|   0  2048B| 914k   12M|   0     0 |  18  6232 |0.18 0.17 0.16| 195M 25.8M  132M 1314M
  2   6  91   0   0   1|   0  2731B| 916k   12M|   0     0 |  18  6601 |0.15 0.16 0.16| 195M 25.8M  132M 1314M
  2   5  92   0   0   0|   0   683B| 912k   12M|   0     0 |  18  6226 |0.14 0.16 0.16| 195M 25.8M  132M 1314M
  3   5  91   1   0   1|   0  3413B| 915k   12M|   0     0 |  18  6334 |0.13 0.16 0.16| 195M 25.8M  132M 1314M
  2   4  93   0   0   1|   0   683B| 742k 9907k|   0     0 |  18  5248 |0.12 0.15 0.16| 195M 25.8M  132M 1314M
  0   0  99   0   0   0|   0  2048B|3120B 1488B|   0     0 |  18    45 |0.11 0.15 0.15| 195M 25.8M  132M 1313M

------------------------------------------------------------------------
#client=32 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   4  90   1   0   1|  18k   87k|   0     0 |   0     0 |  19  4569 |0.17 0.16 0.16| 195M 25.8M  132M 1314M
  0   0  99   0   0   0|   0  2731B|2405B  974B|   0     0 |  18    43 |0.14 0.16 0.16| 195M 25.8M  132M 1314M
  8  13  76   0   0   2|   0  2048B|  21M 1444k|   0     0 |  18  8356 |0.13 0.15 0.16| 195M 25.8M  132M 1314M
 10  14  74   0   0   3|   0  2048B|  24M 1612k|   0     0 |  18  8444 |0.12 0.15 0.15| 195M 25.8M  132M 1314M
 11  15  72   0   0   3|   0  7509B|  24M 1615k|   0     0 |  18  8557 |0.19 0.16 0.16| 195M 25.8M  132M 1314M
 11  14  73   0   0   2|   0  2048B|  24M 1613k|   0     0 |  18  8495 |0.17 0.16 0.16| 195M 25.8M  132M 1314M
 11  14  73   0   0   2|   0  4779B|  24M 1613k|   0     0 |  18  8502 |0.15 0.16 0.16| 195M 25.9M  132M 1314M
 13  14  71   0   0   2|   0  2048B|  24M 1616k|   0     0 |  18  8632 |0.13 0.15 0.16| 195M 25.9M  132M 1314M
 10  13  74   0   0   2|   0  2048B|  24M 1609k|   0     0 |  18  7641 |0.20 0.17 0.16| 195M 25.9M  132M 1314M
 10  12  74   0   0   3|   0  2048B|  24M 1609k|   0     0 |  19  8194 |0.19 0.16 0.16| 195M 25.9M  132M 1313M
 10  14  72   0   0   3|   0  5461B|  24M 1612k|   0     0 |  18  8231 |0.17 0.16 0.16| 195M 25.9M  132M 1313M
 10  13  74   0   0   3|   0  2048B|  24M 1625k|   0     0 |  18  7546 |0.22 0.17 0.16| 195M 25.9M  132M 1313M
  1   1  98   0   0   0|   0  2731B|1901k  127k|   0     0 |  18   608 |0.20 0.17 0.16| 195M 25.9M  132M 1313M
  0   0  99   1   0   0|   0  2048B|3152B 1369B|   0     0 |  18    51 |0.18 0.17 0.16| 195M 25.9M  132M 1313M
  0   1  98   0   0   0|   0  2048B| 159k 2111k|   0     0 |  18  1177 |0.17 0.16 0.16| 195M 25.9M  132M 1313M
  2   5  93   0   0   0|   0  2048B| 914k   12M|   0     0 |  18  4251 |0.16 0.16 0.16| 195M 25.9M  132M 1313M
  2   4  93   0   0   0|   0  2048B| 914k   12M|   0     0 |  18  4382 |0.13 0.15 0.16| 195M 25.9M  132M 1313M
  3   4  92   0   0   1|   0  2048B| 913k   12M|   0     0 |  18  4029 |0.12 0.15 0.16| 195M 25.9M  132M 1313M
  2   4  93   0   0   0|   0  2731B| 914k   12M|   0     0 |  18  3950 |0.11 0.15 0.15| 195M 25.9M  132M 1313M
  1   4  94   0   0   1|   0  2048B| 913k   12M|   0     0 |  18  4069 |0.18 0.16 0.16| 195M 26.0M  132M 1313M
  2   4  94   0   0   0|   0  2048B| 914k   12M|   0     0 |  18  4092 |0.17 0.16 0.16| 195M 26.0M  132M 1313M
  2   4  92   0   0   1|   0  2731B| 914k   12M|   0     0 |  18  4476 |0.14 0.15 0.16| 195M 26.0M  132M 1313M
  2   5  92   1   0   1|   0  2048B| 912k   12M|   0     0 |  18  4647 |0.13 0.15 0.16| 195M 26.0M  132M 1313M
  1   4  94   0   0   0|   0  2048B| 914k   12M|   0     0 |  18  4231 |0.12 0.15 0.15| 195M 26.0M  132M 1313M
  1   3  94   1   0   1|   0  2731B| 757k   10M|   0     0 |  18  3680 |0.11 0.15 0.15| 195M 26.0M  132M 1313M
  1   0  99   1   0   0|   0  2048B|3489B 1696B|   0     0 |  18    47 |0.10 0.14 0.15| 196M 26.0M  132M 1312M

------------------------------------------------------------------------
#client=32 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   4  90   1   0   1|  18k   86k|   0     0 |   0     0 |  19  4572 |0.16 0.15 0.16| 195M 26.0M  132M 1313M
  1   0  99   0   0   0|   0  4096B|2415B  983B|   0     0 |  18    38 |0.13 0.15 0.15| 195M 26.0M  132M 1313M
  9  11  78   0   0   2|   0  2048B|  21M 1411k|   0     0 |  18  6973 |0.12 0.15 0.15| 195M 26.0M  132M 1313M
 10  13  74   0   0   3|   0  2731B|  24M 1606k|   0     0 |  18  7552 |0.19 0.16 0.16| 195M 26.0M  132M 1313M
  9  13  75   0   0   3|   0  6827B|  24M 1618k|   0     0 |  18  6940 |0.18 0.16 0.16| 195M 26.0M  132M 1313M
 11  12  74   0   0   4|   0  2048B|  24M 1618k|   0     0 |  18  7220 |0.16 0.15 0.16| 195M 26.0M  132M 1313M
 10  13  75   0   0   3|   0  2048B|  24M 1607k|   0     0 |  18  6875 |0.22 0.17 0.16| 195M 26.1M  132M 1313M
  9  13  75   0   0   2|   0  2048B|  24M 1612k|   0     0 |  18  6745 |0.28 0.18 0.17| 195M 26.1M  132M 1313M
 10  13  76   0   0   2|   0  4779B|  24M 1610k|   0     0 |  18  7237 |0.34 0.19 0.17| 195M 26.1M  132M 1313M
 10  13  75   0   0   2|   0  2731B|  24M 1614k|   0     0 |  18  6995 |0.31 0.19 0.17| 195M 26.1M  132M 1313M
 10  12  76   0   0   2|   0  2048B|  24M 1609k|   0     0 |  18  7238 |0.37 0.20 0.17| 195M 26.1M  132M 1313M
 10  12  77   0   0   2|   0  2048B|  24M 1610k|   0     0 |  18  6981 |0.39 0.21 0.18| 195M 26.1M  132M 1313M
  1   1  96   2   0   0|   0  2048B|1908k  128k|   0     0 |  18   601 |0.36 0.21 0.18| 195M 26.1M  132M 1313M
  1   0  99   0   0   0|   0  2048B|3899B 1764B|   0     0 |  18    73 |0.33 0.21 0.18| 195M 26.1M  132M 1313M
  1   1  97   0   0   0|   0  2048B| 139k 1822k|   0     0 |  18  1118 |0.30 0.20 0.18| 195M 26.1M  132M 1313M
  2   5  93   0   0   0|   0  4779B| 912k   12M|   0     0 |  18  4581 |0.28 0.20 0.17| 195M 26.1M  132M 1313M
  2   4  93   0   0   1|   0  2048B| 915k   12M|   0     0 |  18  4748 |0.24 0.19 0.17| 195M 26.1M  132M 1313M
  2   4  93   0   0   0|   0  2048B| 914k   12M|   0     0 |  18  4832 |0.22 0.19 0.17| 195M 26.1M  132M 1313M
  2   5  92   0   0   1|   0  2048B| 912k   12M|   0     0 |  18  5251 |0.20 0.19 0.17| 195M 26.1M  132M 1313M
  2   4  93   0   0   1|   0  2048B| 916k   12M|   0     0 |  18  4865 |0.18 0.18 0.17| 195M 26.2M  132M 1313M
  2   5  91   1   0   1|   0  3413B| 916k   12M|   0     0 |  18  5174 |0.17 0.18 0.17| 195M 26.2M  132M 1313M
  2   5  92   0   0   1|   0  2731B| 913k   12M|   0     0 |  18  4993 |0.14 0.17 0.17| 195M 26.2M  132M 1313M
  2   5  92   0   0   1|   0  2048B| 913k   12M|   0     0 |  18  4869 |0.13 0.17 0.17| 195M 26.2M  132M 1313M
  2   5  92   0   0   1|   0  2048B| 914k   12M|   0     0 |  18  5040 |0.12 0.17 0.16| 195M 26.2M  132M 1313M
  2   4  93   1   0   0|   0  2048B| 769k   10M|   0     0 |  18  4026 |0.11 0.16 0.16| 195M 26.2M  132M 1313M
  0   0  99   0   0   0|   0  2048B|4136B 1904B|   0     0 |  18    51 |0.10 0.16 0.16| 196M 26.2M  132M 1312M

------------------------------------------------------------------------
#client=32 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   4  90   1   0   1|  17k   85k|   0     0 |   0     0 |  19  4571 |0.23 0.19 0.17| 195M 26.2M  132M 1313M
  0   0  99   0   0   0|   0  2731B|2405B  974B|   0     0 |  18    38 |0.21 0.18 0.17| 195M 26.2M  132M 1313M
  8  12  78   0   0   3|   0  2048B|  20M 1338k|   0     0 |  18  6948 |0.19 0.18 0.17| 195M 26.2M  132M 1313M
 10  14  73   0   0   3|   0  2048B|  24M 1609k|   0     0 |  18  8104 |0.17 0.18 0.17| 195M 26.2M  132M 1312M
 10  13  74   0   0   3|   0  6827B|  24M 1622k|   0     0 |  18  7729 |0.16 0.17 0.17| 195M 26.2M  132M 1312M
 10  14  73   0   0   3|   0  4779B|  24M 1610k|   0     0 |  18  7651 |0.14 0.17 0.17| 195M 26.2M  132M 1313M
 10  12  75   0   0   3|   0  2731B|  24M 1614k|   0     0 |  18  7296 |0.20 0.18 0.17| 195M 26.3M  132M 1312M
 10  12  75   0   0   3|   0  2048B|  24M 1614k|   0     0 |  18  6950 |0.19 0.18 0.17| 195M 26.3M  132M 1312M
 10  12  74   0   0   3|   0  2048B|  24M 1610k|   0     0 |  18  6914 |0.17 0.17 0.17| 195M 26.3M  132M 1313M
  9  13  74   0   0   3|   0  2048B|  24M 1610k|   0     0 |  18  6879 |0.16 0.17 0.17| 195M 26.3M  132M 1313M
 11  12  74   0   0   3|   0  2048B|  24M 1612k|   0     0 |  18  6852 |0.15 0.17 0.17| 195M 26.3M  132M 1313M
 11  14  72   0   0   4|   0  2048B|  24M 1612k|   0     0 |  18  7543 |0.20 0.18 0.17| 195M 26.3M  132M 1312M
  1   2  96   0   0   0|   0  2731B|3162k  210k|   0     0 |  18  1021 |0.19 0.18 0.17| 195M 26.3M  132M 1313M
  0   0  99   0   0   0|   0  2048B|4261B 2122B|   0     0 |  18   110 |0.17 0.17 0.17| 195M 26.3M  132M 1313M
  1   0  98   0   0   0|   0  2048B| 117k 1443k|   0     0 |  18   971 |0.16 0.17 0.17| 195M 26.3M  132M 1313M
  2   5  92   0   0   1|   0  2048B| 920k   12M|   0     0 |  18  5539 |0.14 0.17 0.17| 195M 26.3M  132M 1313M
  2   5  92   0   0   1|   0  2731B| 917k   12M|   0     0 |  18  5441 |0.12 0.16 0.16| 195M 26.3M  132M 1313M
  2   5  91   0   0   1|   0  2048B| 921k   12M|   0     0 |  18  5068 |0.11 0.16 0.16| 195M 26.3M  132M 1313M
  2   6  91   0   0   1|   0  2731B| 918k   12M|   0     0 |  18  4938 |0.10 0.16 0.16| 195M 26.4M  132M 1312M
  2   6  91   0   0   1|   0  2048B| 916k   12M|   0     0 |  18  5150 |0.09 0.15 0.16| 195M 26.4M  132M 1312M
  1   5  92   0   0   1|   0  2048B| 918k   12M|   0     0 |  18  4904 |0.09 0.15 0.16| 195M 26.4M  132M 1312M
  3   5  91   0   0   1|   0  2048B| 918k   12M|   0     0 |  18  5300 |0.07 0.14 0.16| 195M 26.4M  132M 1312M
  2   4  93   1   0   1|   0  2048B| 917k   12M|   0     0 |  18  5324 |0.07 0.14 0.16| 195M 26.4M  132M 1312M
  2   6  91   0   0   1|   0  2048B| 921k   12M|   0     0 |  18  5676 |0.06 0.14 0.16| 195M 26.4M  132M 1312M
  2   5  92   0   0   1|   0  4779B| 808k   10M|   0     0 |  18  4765 |0.06 0.14 0.16| 195M 26.4M  132M 1312M
  0   0  99   1   0   0|   0  2048B|4019B 1895B|   0     0 |  18    41 |0.05 0.13 0.15| 195M 26.4M  132M 1312M

------------------------------------------------------------------------
#client=48 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   4  90   1   0   1|  17k   83k|   0     0 |   0     0 |  19  4575 |0.12 0.14 0.16| 195M 26.4M  132M 1313M
  1   0  99   0   0   0|   0  2731B|2405B  974B|   0     0 |  18    44 |0.11 0.14 0.16| 195M 26.4M  132M 1312M
 10  16  72   0   0   2|   0  4096B|  21M 1422k|   0     0 |  18    10k|0.10 0.14 0.16| 195M 26.4M  132M 1312M
 13  18  65   0   0   3|   0  2731B|  24M 1598k|   0     0 |  18    11k|0.17 0.15 0.16| 195M 26.4M  132M 1312M
 15  17  64   0   0   3|   0  6827B|  24M 1610k|   0     0 |  18    11k|0.16 0.15 0.16| 195M 26.4M  132M 1312M
 14  19  64   0   0   3|   0  2048B|  24M 1620k|   0     0 |  18    11k|0.13 0.15 0.16| 195M 26.5M  132M 1312M
 12  20  65   0   0   3|   0  2048B|  24M 1610k|   0     0 |  18    11k|0.20 0.16 0.16| 195M 26.5M  132M 1313M
 16  17  64   0   0   3|   0  2048B|  24M 1607k|   0     0 |  18    11k|0.19 0.16 0.16| 195M 26.5M  132M 1312M
 15  17  65   0   0   3|   0  4779B|  24M 1606k|   0     0 |  18    11k|0.17 0.15 0.16| 195M 26.5M  132M 1312M
 15  18  64   0   0   3|   0  2731B|  24M 1609k|   0     0 |  18    11k|0.24 0.17 0.17| 195M 26.5M  132M 1312M
 14  19  64   0   0   2|   0  2048B|  24M 1597k|   0     0 |  18    11k|0.20 0.16 0.16| 195M 26.5M  132M 1312M
 15  21  60   0   0   3|   0  2048B|  23M 1583k|   0     0 |  18    11k|0.27 0.18 0.17| 195M 26.5M  132M 1312M
  1   1  97   0   0   0|   0  2048B|1926k  128k|   0     0 |  18   952 |0.24 0.17 0.17| 195M 26.5M  132M 1312M
  0   0  99   1   0   0|   0  2048B|1576B  685B|   0     0 |  18    41 |0.22 0.17 0.17| 195M 26.5M  132M 1312M
  1   1  98   0   0   0|   0  2048B| 157k 2075k|   0     0 |  18  1474 |0.21 0.17 0.17| 195M 26.5M  132M 1312M
  2   4  93   0   0   1|   0  2731B| 914k   12M|   0     0 |  18  6347 |0.25 0.18 0.17| 195M 26.5M  132M 1312M
  2   5  92   0   0   1|   0  2048B| 918k   12M|   0     0 |  18  6504 |0.23 0.18 0.17| 195M 26.5M  132M 1312M
