
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  0   0 100   0   0   0|   0  2731B|1203B  487B|   0     0 |  23    43 |0.08 0.13 0.09| 192M 21.2M  290M 2926M
  0   0  99   0   0   0|   0  2731B|2711B 1040B|   0     0 |  29    88 |0.07 0.12 0.09| 189M 21.2M  290M 2930M
  0   0  99   0   0   0|   0  2048B|2427B  992B|   0     0 |  24    47 |0.06 0.12 0.09| 191M 21.2M  290M 2928M
  0   0  99   0   0   0|   0  2048B|3045B 1458B|   0     0 |  28    49 |0.06 0.12 0.09| 190M 21.2M  290M 2928M

------------------------------------------------------------------------
#client=4 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  96   1   0   0|  70k  269k|   0     0 |   0     0 | 199   828 |0.29 0.17 0.10| 188M 21.2M  290M 2930M
  0   0  99   0   0   0|   0  2048B|2422B  985B|   0     0 |  25    49 |0.25 0.16 0.10| 189M 21.2M  290M 2930M
  0   0  99   0   0   0|   0  8875B|2405B  974B|   0     0 |  25    43 |0.23 0.16 0.10| 189M 21.2M  290M 2930M
 16   6  77   0   0   1|   0  8875B|  71k 1013k|   0     0 | 186  1483 |0.37 0.19 0.11| 193M 21.2M  290M 2925M
  3   4  89   0   0   4|   0  2731B| 466k 7035k|   0     0 | 726  8024 |0.42 0.20 0.12| 193M 21.2M  290M 2925M
  3   4  89   0   0   3|   0  3413B| 528k 7993k|   0     0 | 825  8980 |0.39 0.20 0.12| 193M 21.2M  290M 2925M
  4   4  89   0   0   4|   0  2731B| 513k 7750k|   0     0 |1275  8678 |0.56 0.24 0.13| 194M 21.2M  290M 2925M
  3   4  87   0   0   5|   0  2731B| 493k 7444k|   0     0 |3492  8397 |0.52 0.24 0.13| 193M 21.2M  290M 2925M
  3   4  88   1   0   4|   0  6144B| 510k 7711k|   0     0 |1189  8823 |0.48 0.23 0.13| 193M 21.3M  290M 2925M
  3   4  89   0   0   3|   0    10k| 504k 7614k|   0     0 | 818  8784 |0.44 0.23 0.13| 193M 21.3M  290M 2925M
  3   3  90   0   0   3|   0  2731B| 500k 7577k|   0     0 |1051  8614 |0.40 0.23 0.13| 196M 21.3M  290M 2923M
