
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  0   1  98   0   0   0|   0  6144B|4278k 4278k|   0     0 |7117    12k|0.25 0.28 0.27| 312M 21.6M  189M 13.2G
  1   1  98   0   0   0|   0  2731B|4227k 4226k|   0     0 |7170    11k|0.23 0.28 0.27| 311M 21.6M  189M 13.2G
  1   1  98   0   0   0|   0  2731B|3465k 3465k|   0     0 |5925  9463 |0.21 0.27 0.27| 326M 21.7M  189M 13.2G
  7   1  92   0   0   0|   0    41k|2734B 2641B|   0     0 | 321   932 |0.44 0.32 0.28| 218M 21.7M  190M 13.3G
  6   1  93   1   0   0|   0    34k| 950B 1125B|   0     0 | 253   740 |0.52 0.34 0.29| 296M 21.7M  190M 13.2G
  2   1  97   0   0   0|   0  3413B|2080k 2078k|   0     0 |3634  6279 |0.56 0.35 0.29| 274M 21.7M  189M 13.2G
  1   1  98   0   0   0|   0  2048B|4245k 4245k|   0     0 |7199    12k|0.52 0.35 0.29| 287M 21.7M  189M 13.2G
  1   1  98   0   0   0|   0  5461B|4322k 4323k|   0     0 |7386    11k|0.47 0.34 0.29| 302M 21.7M  189M 13.2G
  1   1  98   0   0   0|   0    41k|4180k 4180k|   0     0 |7078    12k|0.44 0.33 0.29| 303M 21.7M  189M 13.2G
  0   1  98   0   0   0|   0    10k|4254k 4253k|   0     0 |7025    11k|0.37 0.32 0.28| 303M 21.7M  189M 13.2G
  1   1  98   0   0   0|   0  2731B|4293k 4293k|   0     0 |6902    12k|0.34 0.32 0.28| 302M 21.7M  189M 13.2G
  1   1  98   0   0   0|   0  2048B|4231k 4231k|   0     0 |7071    12k|0.31 0.31 0.28| 302M 21.7M  189M 13.2G
  1   1  98   0   0   0|   0  2731B|4201k 4201k|   0     0 |6955    11k|0.29 0.31 0.28| 321M 21.7M  189M 13.2G
  1   1  98   0   0   0|   0  8192B|4217k 4216k|   0     0 |7058    11k|0.34 0.32 0.28| 321M 21.7M  189M 13.2G
  1   1  98   0   0   0|   0  6144B|4218k 4218k|   0     0 |6804    11k|0.29 0.31 0.28| 335M 21.7M  189M 13.2G
  1   1  98   0   0   0|   0  2731B|3436k 3436k|   0     0 |5767  9763 |0.27 0.30 0.28| 360M 21.8M  189M 13.1G
  8   1  91   0   0   0|   0    39k|3340B 3090B|   0     0 | 339   982 |0.25 0.30 0.27| 248M 21.8M  190M 13.2G

------------------------------------------------------------------------
#client=16 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  98   0   0   0|  61k   19k|   0     0 |   0     0 |2256  4259 |0.58 0.37 0.30| 264M 21.8M  190M 13.2G
  1   0  98   0   0   0|   0  4096B| 606B  460B|   0     0 |  49   194 |0.53 0.36 0.30| 306M 21.8M  190M 13.2G
  2   1  96   0   0   0|   0  3413B|2062k 2062k|   0     0 |4347  7526 |0.97 0.46 0.33| 288M 21.8M  190M 13.2G
  1   1  97   0   0   0|   0  2048B|4350k 4350k|   0     0 |8703    15k|0.89 0.45 0.32| 307M 21.8M  190M 13.2G
  1   1  97   0   0   0|   0  5461B|4259k 4259k|   0     0 |8639    15k|0.82 0.44 0.32| 314M 21.8M  190M 13.2G
  1   2  97   0   0   0|   0    13k|4313k 4310k|   0     0 |8608    15k|0.77 0.44 0.32| 315M 21.8M  190M 13.2G
  1   1  98   0   0   0|   0  2048B|4319k 4320k|   0     0 |8613    15k|0.95 0.49 0.34| 315M 21.8M  190M 13.2G
  1   1  98   0   0   0|   0  2048B|4373k 4374k|   0     0 |8723    16k|0.87 0.48 0.34| 316M 21.8M  190M 13.2G
  1   1  98   0   0   0|   0  2048B|4322k 4322k|   0     0 |8292    15k|0.80 0.47 0.34| 329M 21.8M  190M 13.2G
  0   1  98   0   0   0|   0  5461B|4315k 4314k|   0     0 |8425    15k|0.90 0.49 0.34| 329M 21.8M  190M 13.2G
  1   2  97   0   0   0|   0  2731B|4286k 4286k|   0     0 |8872    15k|0.84 0.50 0.35| 344M 21.8M  190M 13.2G
  1   1  98   0   0   0|   0  3413B|4268k 4268k|   0     0 |8697    14k|0.77 0.49 0.34| 344M 21.9M  190M 13.2G
  1   1  98   0   0   0|   0  2731B|3363k 3364k|   0     0 |6730    11k|0.71 0.48 0.34| 363M 21.9M  190M 13.1G
  7   1  91   0   0   0|   0    59k|4891B 3615B|   0     0 | 337   963 |0.73 0.49 0.35| 218M 21.9M  190M 13.3G
  6   1  93   0   0   0|   0   105k|1060B 1478B|   0     0 | 262   763 |0.75 0.50 0.35| 303M 21.9M  190M 13.2G
  2   2  96   0   0   0|   0  3413B|2120k 2120k|   0     0 |4088  7493 |0.64 0.48 0.35| 286M 21.9M  190M 13.2G
  1   1  97   0   0   0|   0  2048B|4340k 4340k|   0     0 |7335    15k|1.07 0.57 0.38| 289M 21.9M  190M 13.2G
  1   1  97   0   0   0|   0  2048B|4319k 4318k|   0     0 |8183    15k|0.98 0.56 0.37| 306M 21.9M  190M 13.2G
  1   1  98   0   0   0|   0  2048B|4353k 4351k|   0     0 |8113    15k|0.90 0.55 0.37| 306M 21.9M  190M 13.2G
  1   1  98   0   0   0|   0    13k|4387k 4389k|   0     0 |8127    16k|0.83 0.54 0.37| 306M 21.9M  190M 13.2G
  1   2  98   0   0   0|   0    17k|4402k 4402k|   0     0 |8021    15k|0.70 0.52 0.37| 306M 21.9M  190M 13.2G
  1   1  97   0   0   0|   0  2731B|4334k 4334k|   0     0 |8540    15k|0.64 0.52 0.36| 312M 21.9M  190M 13.2G
  1   2  98   0   0   0|   0  2048B|4373k 4372k|   0     0 |8294    15k|0.59 0.51 0.36| 312M 21.9M  190M 13.2G
  1   1  98   0   0   0|   0  2048B|4397k 4397k|   0     0 |7995    15k|0.55 0.50 0.36| 312M 21.9M  190M 13.2G
  0   1  98   0   0   0|   0  6144B|4436k 4436k|   0     0 |8045    15k|0.50 0.49 0.36| 312M 22.0M  190M 13.2G
  1   1  97   0   0   0|   0  3413B|3441k 3441k|   0     0 |6213    12k|0.50 0.49 0.36| 342M 22.0M  190M 13.2G
  8   1  90   0   0   0|   0    57k|5547B 4135B|   0     0 | 334   974 |0.54 0.50 0.36| 248M 22.0M  190M 13.2G

------------------------------------------------------------------------
#client=16 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  97   0   0   0|  58k   19k|   0     0 |   0     0 |2444  4596 |0.50 0.49 0.36| 268M 22.0M  190M 13.2G
  1   0  98   0   0   0|   0    64k| 628B  467B|   0     0 |  66   216 |0.46 0.48 0.36| 301M 22.0M  190M 13.2G
  2   2  96   0   0   0|   0  4096B|2054k 2056k|   0     0 |4230  7687 |0.39 0.47 0.35| 311M 22.0M  190M 13.2G
  1   2  97   0   0   0|   0  2731B|4262k 4259k|   0     0 |8559    15k|0.36 0.46 0.35| 319M 22.0M  190M 13.2G
  1   2  97   0   0   0|   0  2048B|4302k 4304k|   0     0 |8699    15k|0.33 0.45 0.35| 320M 22.0M  190M 13.2G
  1   2  97   0   0   0|   0  2048B|4291k 4291k|   0     0 |8569    15k|0.30 0.44 0.35| 322M 22.0M  190M 13.2G
  1   1  98   0   0   0|   0    13k|4362k 4360k|   0     0 |8508    15k|0.28 0.43 0.35| 323M 22.0M  190M 13.2G
  1   2  97   0   0   0|   0  4096B|4356k 4357k|   0     0 |8603    15k|0.31 0.44 0.35| 321M 22.0M  190M 13.2G
  1   2  97   0   0   0|   0  2048B|4339k 4339k|   0     0 |8653    15k|0.28 0.43 0.35| 322M 22.0M  190M 13.2G
  1   2  97   0   0   0|   0  2048B|4347k 4347k|   0     0 |8900    16k|0.26 0.42 0.35| 333M 22.1M  190M 13.2G
  1   2  98   0   0   0|   0  2048B|4406k 4406k|   0     0 |9025    15k|0.24 0.41 0.34| 335M 22.1M  190M 13.2G
  1   1  98   0   0   0|   0  6144B|4373k 4372k|   0     0 |8894    16k|0.22 0.41 0.34| 349M 22.1M  190M 13.1G
  1   1  98   0   0   0|   0  4096B|3477k 3478k|   0     0 |6987    12k|0.19 0.39 0.34| 357M 22.1M  190M 13.1G
  8   1  91   0   0   0|   0    97k|3018B 3173B|   0     0 | 356  1012 |0.33 0.42 0.35| 206M 22.1M  191M 13.3G
  5   1  94   0   0   0|   0   188k|1918B 2698B|   0     0 | 310   899 |0.30 0.41 0.34| 281M 22.1M  191M 13.2G
  3   1  96   0   0   0|   0  4096B|1516k 1517k|   0     0 |3301  5784 |0.28 0.41 0.34| 313M 22.1M  191M 13.2G
  1   1  98   0   0   0|   0  2048B|4320k 4319k|   0     0 |8550    15k|0.26 0.40 0.34| 311M 22.1M  191M 13.2G
  1   1  98   0   0   0|   0  2048B|4368k 4368k|   0     0 |8636    15k|0.22 0.38 0.34| 311M 22.1M  191M 13.2G
  1   2  97   0   0   0|   0  2048B|4377k 4378k|   0     0 |8659    16k|0.20 0.38 0.33| 312M 22.1M  191M 13.2G
  1   2  97   0   0   0|   0  6144B|4328k 4328k|   0     0 |8604    15k|0.18 0.37 0.33| 320M 22.1M  191M 13.2G
  1   2  98   0   0   0|   0    15k|4265k 4259k|   0     0 |8570    15k|0.17 0.37 0.33| 320M 22.1M  191M 13.2G
  1   1  98   0   0   0|   0  2048B|4391k 4392k|   0     0 |8728    16k|0.15 0.36 0.33| 321M 22.1M  191M 13.2G
  1   1  98   0   0   0|   0  2048B|4422k 4420k|   0     0 |8766    16k|0.13 0.35 0.33| 322M 22.2M  191M 13.2G
  1   1  98   0   0   0|   0  2048B|4359k 4362k|   0     0 |8660    16k|0.12 0.34 0.32| 336M 22.2M  191M 13.2G
  1   2  97   0   0   0|   0  6144B|4378k 4376k|   0     0 |8856    16k|0.11 0.33 0.32| 348M 22.2M  191M 13.1G
  1   1  98   0   0   0|   0  2731B|4126k 4126k|   0     0 |8386    14k|0.10 0.33 0.32| 348M 22.2M  191M 13.1G
  8   1  91   0   0   0|   0    93k|2747B 2936B|   0     0 | 352  1014 |0.17 0.34 0.32| 208M 22.2M  191M 13.3G

------------------------------------------------------------------------
#client=16 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  97   0   0   0|  56k   19k|   0     0 |   0     0 |2627  4913 |0.53 0.41 0.35| 280M 22.2M  191M 13.2G
  2   0  98   0   0   0|   0    23k|2615B 1226B|   0     0 |  70   231 |0.49 0.40 0.35| 285M 22.2M  191M 13.2G
  2   2  96   0   0   0|   0    13k|2217k 2227k|   0     0 |4800  8451 |0.45 0.40 0.34| 332M 22.2M  191M 13.2G
  1   2  97   0   0   0|   0    15k|4416k 4423k|   0     0 |9057    16k|0.38 0.38 0.34| 332M 22.2M  191M 13.2G
  1   2  97   0   0   0|   0  6827B|4337k 4340k|   0     0 |8749    16k|0.35 0.38 0.34| 332M 22.2M  191M 13.2G
  1   2  97   0   0   0|   0  6827B|4311k 4317k|   0     0 |8779    15k|0.32 0.37 0.34| 342M 22.2M  191M 13.2G
  1   2  97   0   0   0|   0  6144B|4364k 4368k|   0     0 |9083    16k|0.30 0.36 0.33| 342M 22.2M  191M 13.2G
  1   2  97   0   0   0|   0  6144B|4345k 4350k|   0     0 |8711    16k|0.27 0.36 0.33| 375M 22.2M  191M 13.1G
  1   2  97   0   0   0|   0    12k|4334k 4340k|   0     0 |8665    16k|0.23 0.35 0.33| 388M 22.3M  191M 13.1G
  1   1  98   0   0   0|   0  4779B|4341k 4345k|   0     0 |9041    16k|0.21 0.34 0.33| 388M 22.3M  191M 13.1G
  1   2  98   0   0   0|   0  4779B|4350k 4354k|   0     0 |8856    16k|0.19 0.33 0.32| 388M 22.3M  191M 13.1G
  1   2  97   0   0   0|   0  5461B|4329k 4332k|   0     0 |8714    16k|0.18 0.33 0.32| 398M 22.3M  191M 13.1G
  1   2  97   0   0   0|   0  6144B|3378k 3382k|   0     0 |7026    13k|0.24 0.34 0.33| 425M 22.3M  191M 13.1G
 10   2  89   0   0   0|   0   181k|3382B 3887B|   0     0 | 329   943 |0.28 0.35 0.33| 224M 22.3M  193M 13.3G
  6   1  93   0   0   0|   0   325k|3782B 4492B|   0     0 | 474  1160 |0.26 0.34 0.33| 282M 22.3M  192M 13.2G
  2   1  96   0   0   0|   0  4096B|1302k 1312k|   0     0 |2779  5113 |0.24 0.33 0.32| 332M 22.3M  192M 13.2G
  1   2  97   0   0   0|   0  1365B|4335k 4338k|   0     0 |8530    15k|0.22 0.33 0.32| 331M 22.3M  192M 13.2G
  1   2  97   0   0   0|   0  2048B|4398k 4401k|   0     0 |9050    16k|0.20 0.32 0.32| 332M 22.3M  192M 13.2G
  1   1  98   0   0   0|   0  2048B|4423k 4425k|   0     0 |8830    16k|0.17 0.31 0.32| 331M 22.3M  192M 13.2G
  1   2  97   0   0   0|   0  6144B|4281k 4283k|   0     0 |8623    16k|0.32 0.34 0.33| 332M 22.4M  192M 13.2G
  1   1  98   0   0   0|   0    15k|4383k 4386k|   0     0 |8858    16k|0.29 0.33 0.32| 331M 22.4M  192M 13.2G
  1   1  98   0   0   0|   0  2731B|4360k 4363k|   0     0 |8718    16k|0.27 0.33 0.32| 342M 22.4M  192M 13.2G
  1   2  98   0   0   0|   0  2048B|4388k 4389k|   0     0 |8847    16k|0.25 0.32 0.32| 342M 22.4M  192M 13.2G
  1   2  98   0   0   0|   0  2048B|4424k 4426k|   0     0 |8881    16k|0.21 0.31 0.32| 342M 22.4M  192M 13.2G
  1   2  97   0   0   0|   0  6144B|4394k 4396k|   0     0 |8930    16k|0.27 0.32 0.32| 342M 22.4M  192M 13.2G
  1   2  98   0   0   0|   0  3413B|4186k 4189k|   0     0 |8438    15k|0.41 0.35 0.33| 347M 22.4M  192M 13.1G
  9   1  89   0   0   0|   0   161k|4987B 4389B|   0     0 | 345   962 |0.78 0.43 0.35| 206M 22.4M  194M 13.3G

------------------------------------------------------------------------
#client=20 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  97   0   0   0|  53k   20k|   0     0 |   0     0 |2799  5213 |0.81 0.45 0.36| 261M 22.4M  193M 13.2G
  1   0  98   0   0   0|   0  3413B| 606B  449B|   0     0 |  58   211 |0.74 0.44 0.36| 294M 22.4M  193M 13.2G
  2   1  96   0   0   0|   0  3413B|2328k 2328k|   0     0 |3669  5676 |0.68 0.43 0.36| 287M 22.4M  193M 13.2G
  1   1  98   0   0   0|   0  2048B|4377k 4375k|   0     0 |6389    10k|0.58 0.42 0.35| 305M 22.4M  193M 13.2G
  0   1  98   0   0   0|   0   157k|4475k 4476k|   0     0 |6784  9950 |0.53 0.41 0.35| 305M 22.4M  193M 13.2G
  1   1  97   0   0   0|   0    11k|4528k 4528k|   0     0 |6915    10k|0.49 0.40 0.35| 314M 22.5M  193M 13.2G
  1   1  98   0   0   0|   0  2731B|4413k 4413k|   0     0 |6339  9571 |0.77 0.46 0.37| 315M 22.5M  193M 13.2G
  1   1  98   0   0   0|   0  2731B|4455k 4453k|   0     0 |6431  9737 |0.71 0.46 0.37| 315M 22.5M  193M 13.2G
  1   1  98   0   0   0|   0  2048B|4446k 4446k|   0     0 |6805  9947 |0.60 0.44 0.36| 327M 22.5M  193M 13.2G
  0   1  98   0   0   0|   0    13k|4467k 4467k|   0     0 |6693  9636 |0.55 0.43 0.36| 340M 22.5M  193M 13.2G
  1   1  98   0   0   0|   0  6144B|4468k 4468k|   0     0 |6967  9751 |0.50 0.43 0.36| 340M 22.5M  193M 13.2G
  0   1  99   0   0   0|   0  5461B|4480k 4480k|   0     0 |6996    10k|0.46 0.42 0.36| 339M 22.5M  193M 13.2G
  1   1  97   0   0   0|   0  6827B|3351k 3351k|   0     0 |5270  7775 |0.43 0.41 0.35| 369M 22.5M  193M 13.1G
  7   1  92   0   0   0|   0    41k|2734B 2667B|   0     0 | 310   906 |0.63 0.45 0.37| 238M 22.5M  193M 13.3G
  5   1  93   0   0   0|   0    37k|1173B 1441B|   0     0 | 330   937 |0.69 0.47 0.38| 263M 22.5M  193M 13.2G
  2   1  97   0   0   0|   0  3413B|2927k 2927k|   0     0 |4411  7092 |0.63 0.46 0.37| 278M 22.5M  193M 13.2G
  1   1  98   0   0   0|   0  2048B|4489k 4487k|   0     0 |6513  9639 |0.58 0.46 0.37| 292M 22.5M  193M 13.2G
  1   1  98   0   0   0|   0  2048B|4510k 4508k|   0     0 |6907    10k|0.54 0.45 0.37| 306M 22.6M  193M 13.2G
  1   1  99   0   0   0|   0    17k|4477k 4479k|   0     0 |6740  9445 |0.49 0.44 0.37| 305M 22.6M  193M 13.2G
  0   1  99   0   0   0|   0    35k|4490k 4490k|   0     0 |6611  9472 |0.42 0.43 0.36| 306M 22.6M  193M 13.2G
  0   1  99   0   0   0|   0  2731B|4534k 4533k|   0     0 |6556  9726 |0.38 0.42 0.36| 306M 22.6M  193M 13.2G
  0   1  99   0   0   0|   0  2048B|4445k 4445k|   0     0 |6528  9548 |0.35 0.41 0.36| 306M 22.6M  193M 13.2G
  1   1  98   0   0   0|   0  2731B|4361k 4362k|   0     0 |6493  9758 |0.32 0.40 0.36| 312M 22.6M  193M 13.2G
  1   1  98   0   0   0|   0  2048B|4482k 4482k|   0     0 |6473  9668 |0.54 0.45 0.37| 313M 22.6M  193M 13.2G
  0   1  98   0   0   0|   0    11k|4492k 4491k|   0     0 |6585  9930 |0.45 0.43 0.37| 312M 22.6M  193M 13.2G
  2   1  97   0   0   0|   0  3413B|3044k 3044k|   0     0 |4548  7003 |0.42 0.43 0.36| 315M 22.6M  193M 13.2G
  8   1  90   0   0   0|   0    39k|3340B 2935B|   0     0 | 345   989 |0.47 0.44 0.37| 221M 22.6M  193M 13.3G

------------------------------------------------------------------------
#client=20 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  97   0   0   0|  51k   20k|   0     0 |   0     0 |2892  5310 |0.47 0.44 0.37| 264M 22.6M  193M 13.2G
  1   0  98   0   0   0|   0  4096B|2996B 1973B|   0     0 |  65   234 |0.44 0.43 0.37| 305M 22.6M  193M 13.2G
  2   1  96   0   0   0|   0    13k|2718k 2719k|   0     0 |5535  9493 |0.40 0.42 0.36| 291M 22.6M  193M 13.2G
  1   2  96   0   0   0|   0  6827B|5322k 5322k|   0     0 |9958    17k|0.37 0.42 0.36| 306M 22.7M  193M 13.2G
  1   2  97   0   0   0|   0  3413B|5296k 5296k|   0     0 |9974    17k|0.34 0.41 0.36| 314M 22.7M  193M 13.2G
  1   2  97   0   0   0|   0    35k|5256k 5255k|   0     0 |9993    17k|0.36 0.41 0.36| 314M 22.7M  193M 13.2G
  1   1  98   0   0   0|   0  3413B|5353k 5353k|   0     0 |9741    17k|0.33 0.40 0.36| 314M 22.7M  193M 13.2G
  1   2  97   0   0   0|   0  2731B|5380k 5380k|   0     0 |  10k   18k|0.30 0.40 0.36| 314M 22.7M  193M 13.2G
  1   2  98   0   0   0|   0  2048B|5463k 5463k|   0     0 |  10k   18k|0.28 0.39 0.35| 313M 22.7M  193M 13.2G
  1   2  97   0   0   0|   0  8875B|5380k 5380k|   0     0 |9674    17k|0.26 0.38 0.35| 313M 22.7M  193M 13.2G
  1   2  98   0   0   0|   0  6827B|5387k 5386k|   0     0 |  10k   17k|0.22 0.37 0.35| 313M 22.7M  193M 13.2G
  1   1  98   0   0   0|   0  2731B|5411k 5411k|   0     0 |  10k   17k|0.20 0.36 0.35| 317M 22.7M  193M 13.2G
  1   1  97   0   0   0|   0  2731B|4234k 4234k|   0     0 |8006    14k|0.18 0.36 0.35| 334M 22.7M  193M 13.2G
  7   1  92   0   0   0|   0    61k|2866B 2833B|   0     0 | 355   984 |0.25 0.37 0.35| 216M 22.7M  193M 13.3G
  6   1  93   0   0   0|   0    56k|3069B 2255B|   0     0 | 338   893 |0.31 0.38 0.35| 304M 22.7M  193M 13.2G
  2   2  96   0   0   0|   0    13k|2756k 2756k|   0     0 |5230  9655 |0.42 0.40 0.36| 288M 22.7M  193M 13.2G
  1   2  97   0   0   0|   0  2048B|5302k 5302k|   0     0 |9584    18k|0.87 0.49 0.39| 294M 22.8M  193M 13.2G
  1   2  97   0   0   0|   0  2048B|5339k 5340k|   0     0 |9978    17k|0.80 0.49 0.39| 308M 22.8M  193M 13.2G
  1   2  97   0   0   0|   0  6827B|5374k 5372k|   0     0 |  10k   18k|0.73 0.48 0.39| 310M 22.8M  193M 13.2G
  1   2  97   0   0   0|   0    56k|5433k 5434k|   0     0 |  10k   18k|0.68 0.47 0.38| 309M 22.8M  193M 13.2G
  1   2  98   0   0   0|   0  6144B|5422k 5422k|   0     0 |  10k   18k|0.57 0.45 0.38| 316M 22.8M  193M 13.2G
  1   2  97   0   0   0|   0  6827B|5444k 5444k|   0     0 |  10k   18k|0.53 0.45 0.38| 316M 22.8M  193M 13.2G
  1   2  97   0   0   0|   0  2048B|5358k 5358k|   0     0 |  10k   18k|1.36 0.62 0.43| 329M 22.8M  193M 13.2G
  1   2  97   0   0   0|   0  2731B|5489k 5488k|   0     0 |  11k   18k|1.25 0.61 0.43| 329M 22.8M  193M 13.2G
  1   2  97   0   0   0|   0  6144B|5479k 5479k|   0     0 |  11k   18k|1.15 0.60 0.43| 341M 22.8M  193M 13.2G
  1   1  98   0   0   0|   0  2731B|4190k 4190k|   0     0 |8059    13k|0.98 0.58 0.42| 341M 22.8M  193M 13.1G
  8   1  91   0   0   0|   0    58k|3256B 3382B|   0     0 | 314   947 |0.98 0.59 0.43| 208M 22.8M  194M 13.3G

------------------------------------------------------------------------
#client=20 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  97   0   0   0|  49k   19k|   0     0 |   0     0 |3080  5624 |0.90 0.58 0.42| 269M 22.8M  194M 13.2G
  1   0  98   0   0   0|   0  3413B| 677B  686B|   0     0 |  64   222 |0.84 0.57 0.43| 312M 22.8M  194M 13.2G
  2   2  96   0   0   0|   0  3413B|2715k 2716k|   0     0 |5690    10k|0.77 0.56 0.42| 312M 22.9M  194M 13.2G
  1   2  97   0   0   0|   0  2048B|5290k 5290k|   0     0 |  10k   18k|0.71 0.56 0.42| 319M 22.9M  194M 13.2G
  1   2  97   0   0   0|   0  3413B|5270k 5269k|   0     0 |  11k   19k|0.65 0.55 0.42| 321M 22.9M  194M 13.2G
  1   2  96   0   0   0|   0    57k|5382k 5381k|   0     0 |  11k   19k|0.60 0.54 0.42| 320M 22.9M  194M 13.2G
  1   2  97   0   0   0|   0    13k|5378k 5376k|   0     0 |  11k   19k|0.51 0.52 0.41| 320M 22.9M  194M 13.2G
  1   2  97   0   0   0|   0  2731B|5347k 5349k|   0     0 |  11k   19k|0.63 0.54 0.42| 321M 22.9M  194M 13.2G
  1   2  97   0   0   0|   0  2048B|5388k 5387k|   0     0 |  11k   19k|0.58 0.53 0.42| 324M 22.9M  194M 13.2G
  1   2  97   0   0   0|   0  2048B|5239k 5239k|   0     0 |  10k   18k|0.53 0.52 0.41| 324M 22.9M  194M 13.2G
  1   2  97   0   0   0|   0  6827B|5333k 5332k|   0     0 |  11k   19k|0.49 0.52 0.41| 332M 22.9M  194M 13.2G
  1   2  97   0   0   0|   0  2731B|5417k 5419k|   0     0 |  11k   19k|0.41 0.50 0.41| 331M 22.9M  194M 13.2G
  2   1  97   0   0   0|   0  9557B|4076k 4076k|   0     0 |8436    14k|0.38 0.49 0.41| 366M 22.9M  194M 13.1G
  7   1  92   0   0   0|   0    98k|2511B 2860B|   0     0 | 290   867 |0.43 0.50 0.41| 207M 22.9M  194M 13.3G
  5   1  94   0   0   0|   0    93k|1878B 2657B|   0     0 | 360   976 |0.48 0.51 0.41| 284M 22.9M  194M 13.2G
  3   2  95   0   0   0|   0  3413B|2000k 2002k|   0     0 |4268  7360 |0.44 0.50 0.41| 311M 23.0M  194M 13.2G
  1   2  96   0   0   0|   0  2048B|5389k 5387k|   0     0 |  11k   19k|0.37 0.48 0.40| 311M 23.0M  194M 13.2G
  1   2  96   0   0   0|   0  2048B|5384k 5384k|   0     0 |  11k   19k|0.34 0.47 0.40| 311M 23.0M  194M 13.2G
  1   2  97   1   0   0|   0    17k|5406k 5406k|   0     0 |  11k   19k|0.31 0.47 0.40| 320M 23.0M  194M 13.2G
  1   1  97   1   0   0|   0    93k|5309k 5309k|   0     0 |  11k   18k|0.37 0.47 0.40| 320M 23.0M  194M 13.2G
  1   2  97   0   0   0|   0  2731B|5472k 5472k|   0     0 |  11k   19k|0.34 0.47 0.40| 320M 23.0M  194M 13.2G
  1   2  97   0   0   0|   0  2731B|5510k 5509k|   0     0 |  11k   19k|0.29 0.45 0.40| 320M 23.0M  194M 13.2G
  1   2  97   0   0   0|   0  2731B|5381k 5381k|   0     0 |  11k   18k|0.26 0.44 0.39| 320M 23.0M  194M 13.2G
  1   2  97   0   0   0|   0  2731B|5448k 5447k|   0     0 |  11k   19k|0.24 0.44 0.39| 320M 23.0M  194M 13.2G
  1   2  97   0   0   0|   0    12k|5432k 5434k|   0     0 |  11k   19k|0.22 0.43 0.39| 320M 23.0M  194M 13.2G
  1   2  97   0   0   0|   0  2731B|4821k 4820k|   0     0 |9643    16k|0.20 0.42 0.39| 321M 23.0M  194M 13.2G
  8   1  90   0   0   0|   0    93k|3459B 3753B|   0     0 | 328   977 |0.33 0.44 0.39| 207M 23.0M  195M 13.3G

------------------------------------------------------------------------
#client=20 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  97   0   0   0|  47k   20k|   0     0 |   0     0 |3274  5949 |0.30 0.43 0.39| 279M 23.1M  194M 13.2G
  1   0  98   0   0   0|   0  3413B| 677B  675B|   0     0 |  61   215 |0.28 0.43 0.39| 320M 23.1M  195M 13.2G
