
------------------------------------------------------------------------
#client=1 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
 10  11  77   0   0   1|   0  2731B|  14M  970k|   0     0 |  18  6218 |0.21 0.10 0.09| 192M 23.2M  163M 1287M
  6   7  86   0   0   1|   0  2048B|9657k  637k|   0     0 |  18  4014 |0.18 0.10 0.09| 192M 23.2M  163M 1287M
  1   0  99   1   0   0|   0  2048B|3109B 1326B|   0     0 |  18    37 |0.16 0.10 0.09| 192M 23.2M  163M 1287M
  0   0  99   1   0   0|   0  2048B|5742B   23k|   0     0 |  18    77 |0.15 0.10 0.09| 192M 23.2M  163M 1287M
  4   8  86   0   0   1|   0  2048B| 904k   12M|   0     0 |  18  5033 |0.14 0.09 0.09| 192M 23.2M  163M 1287M
  3   8  87   1   0   1|   0  2048B| 919k   12M|   0     0 |  18  4629 |0.13 0.09 0.08| 192M 23.2M  163M 1287M
  4   9  86   0   0   1|   0  4779B| 919k   12M|   0     0 |  18  4651 |0.11 0.09 0.08| 192M 23.2M  163M 1287M
  4   8  87   0   0   1|   0  2048B| 916k   12M|   0     0 |  18  4587 |0.10 0.09 0.08| 192M 23.2M  163M 1287M
  3   9  87   0   0   1|   0  2048B| 919k   12M|   0     0 |  18  4550 |0.09 0.09 0.08| 192M 23.2M  163M 1287M
  4   9  86   1   0   1|   0  2048B| 911k   12M|   0     0 |  18  4408 |0.08 0.08 0.08| 192M 23.2M  163M 1287M
  3  10  86   0   0   1|   0  3413B| 926k   12M|   0     0 |  18  4658 |0.08 0.08 0.08| 192M 23.2M  163M 1287M
  3   8  88   0   0   1|   0  2048B| 919k   12M|   0     0 |  18  4484 |0.06 0.08 0.08| 192M 23.2M  163M 1287M
  3   9  87   0   0   1|   0  2731B| 918k   12M|   0     0 |  18  4650 |0.06 0.08 0.08| 192M 23.3M  163M 1287M
  4   8  87   1   0   1|   0  2048B| 896k   12M|   0     0 |  18  4484 |0.13 0.09 0.09| 192M 23.3M  163M 1287M
  1   0  99   0   0   0|   0  2048B|3109B 1326B|   0     0 |  18    37 |0.12 0.09 0.09| 192M 23.3M  163M 1287M

------------------------------------------------------------------------
#client=20 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  91   2   0   0|  40k  161k|   0     0 |   0     0 |  19  1200 |0.26 0.12 0.10| 192M 23.3M  163M 1287M
  2   2  94   1   0   1|   0  4096B|3948k  261k|   0     0 |  18  1173 |0.24 0.12 0.10| 193M 23.3M  163M 1286M
  6  12  80   0   0   2|   0  2731B|  15M  987k|   0     0 |  18  3932 |0.30 0.13 0.10| 193M 23.3M  163M 1287M
  7  11  80   0   0   1|   0  2048B|  15M  989k|   0     0 |  18  3672 |0.33 0.15 0.10| 193M 23.3M  163M 1286M
  8  12  79   0   0   2|   0  2048B|  15M  994k|   0     0 |  18  3981 |0.30 0.14 0.10| 193M 23.3M  163M 1287M
  8   9  81   1   0   1|   0  3413B|  15M  986k|   0     0 |  18  3996 |0.36 0.16 0.11| 193M 23.3M  163M 1287M
  8  10  80   0   0   1|   0  2048B|  15M 1034k|   0     0 |  18  4136 |0.33 0.16 0.11| 193M 23.3M  163M 1287M
  9  11  78   1   0   1|   0  2731B|  15M 1034k|   0     0 |  18  4316 |0.30 0.15 0.11| 193M 23.3M  163M 1287M
  8  10  79   0   0   2|   0  2731B|  15M 1018k|   0     0 |  18  4131 |0.33 0.16 0.11| 193M 23.3M  163M 1287M
  9  11  78   1   0   1|   0  2048B|  15M 1037k|   0     0 |  18  4364 |0.39 0.18 0.11| 193M 23.3M  163M 1287M
  9  11  79   0   0   1|   0  2048B|  14M  974k|   0     0 |  18  3994 |0.36 0.17 0.11| 193M 23.4M  163M 1287M
  6   7  85   1   0   1|   0  2048B|9523k  629k|   0     0 |  18  2540 |0.33 0.17 0.11| 193M 23.4M  163M 1287M
  1   0  99   1   0   0|   0  2731B|3823B 1687B|   0     0 |  18    44 |0.30 0.17 0.11| 193M 23.4M  163M 1287M
  0   0  99   1   0   0|   0  2048B|2405B  974B|   0     0 |  18    42 |0.26 0.16 0.11| 193M 23.4M  163M 1286M
  1   1  97   1   0   0|   0  2731B|  54k  624k|   0     0 |  18   332 |0.23 0.16 0.11| 193M 23.4M  163M 1287M
  3   9  87   0   0   1|   0  2048B| 910k   12M|   0     0 |  18  3119 |0.22 0.16 0.11| 193M 23.4M  163M 1286M
  3   8  87   1   0   1|   0  2048B| 917k   12M|   0     0 |  18  2881 |0.20 0.15 0.11| 193M 23.4M  163M 1287M
  3   8  88   0   0   1|   0  2048B| 913k   12M|   0     0 |  18  2912 |0.18 0.15 0.11| 193M 23.4M  163M 1287M
  3   7  89   0   0   1|   0  2048B| 914k   12M|   0     0 |  18  3043 |0.23 0.16 0.11| 193M 23.4M  163M 1287M
  3   9  86   1   0   1|   0  2048B| 919k   12M|   0     0 |  18  3029 |0.22 0.16 0.11| 193M 23.4M  163M 1287M
  3   9  86   0   0   1|   0  2731B| 915k   12M|   0     0 |  18  2991 |0.28 0.17 0.11| 193M 23.4M  163M 1287M
  4   9  85   1   0   1|   0  2048B| 917k   12M|   0     0 |  18  2817 |0.26 0.17 0.11| 193M 23.4M  163M 1286M
  3   9  85   2   0   1|   0  2048B| 918k   12M|   0     0 |  18  3098 |0.32 0.18 0.12| 193M 23.4M  163M 1286M
  3   8  88   1   0   1|   0  2048B| 919k   12M|   0     0 |  18  3004 |0.27 0.18 0.12| 193M 23.5M  163M 1287M
  2   7  89   0   0   1|   0  2048B| 815k   11M|   0     0 |  18  2474 |0.25 0.17 0.11| 193M 23.5M  163M 1286M
  1   0  98   1   0   0|   0  2048B|4144B 1976B|   0     0 |  18    50 |0.23 0.17 0.11| 193M 23.5M  163M 1286M

------------------------------------------------------------------------
#client=24 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  91   2   0   0|  38k  156k|   0     0 |   0     0 |  19  1244 |0.19 0.17 0.11| 193M 23.5M  163M 1287M
  1   1  97   0   0   0|   0  2731B|1429k   95k|   0     0 |  18   596 |0.17 0.16 0.11| 193M 23.5M  163M 1287M
  3   3  93   0   0   0|   0  2048B|3531k  234k|   0     0 |  18  1288 |0.15 0.16 0.11| 193M 23.5M  163M 1286M
  3   3  94   0   0   0|   0  2048B|3432k  227k|   0     0 |  18  1187 |0.14 0.15 0.11| 193M 23.5M  163M 1286M
  3   3  94   0   0   0|   0  8875B|3517k  233k|   0     0 |  18  1185 |0.12 0.15 0.11| 193M 23.5M  163M 1286M
  2   3  94   0   0   0|   0  2731B|3444k  228k|   0     0 |  18  1062 |0.11 0.15 0.11| 193M 23.5M  163M 1286M
  3   2  94   0   0   0|   0  2048B|3565k  236k|   0     0 |  18  1396 |0.10 0.14 0.10| 193M 23.5M  163M 1286M
  2   2  95   0   0   0|   0  2048B|3455k  228k|   0     0 |  18  1116 |0.09 0.14 0.10| 193M 23.5M  163M 1286M
  2   3  94   1   0   0|   0  2048B|3308k  219k|   0     0 |  18  1030 |0.08 0.14 0.10| 193M 23.5M  163M 1286M
  2   3  95   0   0   0|   0  2048B|3420k  226k|   0     0 |  18  1002 |0.07 0.14 0.10| 193M 23.6M  163M 1286M
  2   3  94   0   0   0|   0  4779B|3425k  226k|   0     0 |  18   987 |0.07 0.13 0.10| 193M 23.6M  163M 1286M
  2   2  96   1   0   0|   0  2731B|1978k  131k|   0     0 |  18   601 |0.06 0.13 0.10| 193M 23.6M  163M 1286M
  1   0  99   0   0   0|   0  2048B|2581B 1062B|   0     0 |  18    37 |0.05 0.13 0.10| 193M 23.6M  163M 1286M
  1   1  98   0   0   0|   0  2048B|  42k  531k|   0     0 |  18   236 |0.05 0.12 0.10| 193M 23.6M  163M 1286M
  1   2  96   0   0   0|   0  2048B| 249k 3308k|   0     0 |  18   912 |0.04 0.12 0.10| 193M 23.6M  163M 1286M
  1   2  96   1   0   0|   0  2048B| 252k 3358k|   0     0 |  18   950 |0.04 0.12 0.09| 193M 23.6M  163M 1286M
  1   3  95   0   0   0|   0  2048B| 253k 3359k|   0     0 |  18  1005 |0.04 0.12 0.09| 193M 23.6M  163M 1286M
  1   3  96   0   0   0|   0  2731B| 258k 3430k|   0     0 |  18   927 |0.03 0.11 0.09| 193M 23.6M  163M 1286M
  1   2  97   1   0   0|   0  2048B| 249k 3304k|   0     0 |  18   931 |0.11 0.13 0.10| 193M 23.6M  163M 1286M
  1   2  96   1   0   0|   0  2048B| 247k 3274k|   0     0 |  18   941 |0.10 0.12 0.10| 193M 23.6M  163M 1286M
  1   2  96   0   0   0|   0  2048B| 248k 3306k|   0     0 |  18   915 |0.09 0.12 0.09| 193M 23.6M  163M 1286M
  2   3  95   1   0   0|   0  2048B| 256k 3402k|   0     0 |  18   958 |0.08 0.12 0.09| 193M 23.6M  163M 1286M
  1   2  96   1   0   0|   0  2048B| 261k 3472k|   0     0 |  18   968 |0.07 0.12 0.09| 193M 23.7M  163M 1286M
  1   2  96   1   0   0|   0  2731B| 225k 2980k|   0     0 |  18   927 |0.06 0.11 0.09| 193M 23.7M  163M 1286M
  0   0  99   0   0   0|   0  2048B|1396B  607B|   0     0 |  18    33 |0.06 0.11 0.09| 193M 23.7M  163M 1286M

------------------------------------------------------------------------
#client=24 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  91   2   0   0|  37k  152k|   0     0 |   0     0 |  19  1233 |0.13 0.12 0.09| 193M 23.7M  163M 1286M
  1   1  97   1   0   0|   0  2731B|1376k   92k|   0     0 |  18   686 |0.12 0.12 0.09| 193M 23.7M  163M 1286M
  5   5  90   0   0   0|   0  2048B|7521k  497k|   0     0 |  18  2485 |0.11 0.12 0.09| 193M 23.7M  163M 1286M
  4   5  90   0   0   1|   0  4096B|7649k  505k|   0     0 |  18  2803 |0.10 0.12 0.09| 193M 23.7M  163M 1286M
  4   5  90   0   0   0|   0  5461B|7383k  488k|   0     0 |  18  2363 |0.08 0.11 0.09| 193M 23.7M  163M 1286M
  4   6  89   0   0   0|   0  2048B|7355k  486k|   0     0 |  18  2271 |0.08 0.11 0.09| 193M 23.7M  163M 1286M
  4   5  90   0   0   1|   0  2048B|7201k  475k|   0     0 |  18  1999 |0.07 0.11 0.09| 193M 23.7M  163M 1286M
  4   5  90   1   0   0|   0  2048B|7258k  479k|   0     0 |  18  2157 |0.07 0.11 0.09| 193M 23.7M  163M 1286M
  5   5  89   0   0   0|   0  2048B|7433k  491k|   0     0 |  18  2504 |0.14 0.12 0.09| 193M 23.7M  163M 1286M
  5   4  89   2   0   0|   0  4096B|7290k  481k|   0     0 |  18  2113 |0.12 0.12 0.09| 193M 23.7M  163M 1286M
  5   5  89   0   0   1|   0  2048B|7483k  494k|   0     0 |  18  2521 |0.11 0.12 0.09| 197M 23.8M  163M 1282M
  4   4  92   0   0   0|   0  2048B|5991k  396k|   0     0 |  18  1950 |0.10 0.11 0.09| 193M 23.8M  163M 1286M
  0   0  99   1   0   0|   0  2048B|1555B  663B|   0     0 |  18    32 |0.09 0.11 0.09| 193M 23.8M  163M 1286M
  0   1  99   1   0   0|   0  2048B|2809B 1190B|   0     0 |  18    51 |0.08 0.11 0.09| 193M 23.8M  163M 1286M
  2   4  93   0   0   0|   0  2731B| 534k 7110k|   0     0 |  18  3083 |0.07 0.11 0.09| 193M 23.8M  163M 1286M
  1   6  92   0   0   0|   0  2731B| 573k 7652k|   0     0 |  18  2939 |0.06 0.10 0.09| 193M 23.8M  163M 1286M
  2   5  93   0   0   0|   0  2048B| 540k 7208k|   0     0 |  18  2182 |0.06 0.10 0.09| 193M 23.8M  163M 1286M
  4   5  90   1   0   0|   0  2048B| 581k 7752k|   0     0 |  18  3254 |0.05 0.10 0.09| 193M 23.8M  163M 1286M
  3   7  90   0   0   0|   0  2048B| 581k 7755k|   0     0 |  18  3140 |0.05 0.10 0.09| 193M 23.8M  163M 1286M
  2   5  93   0   0   0|   0  2048B| 541k 7218k|   0     0 |  18  2208 |0.04 0.09 0.09| 193M 23.8M  163M 1286M
  2   4  93   0   0   0|   0  2731B| 564k 7543k|   0     0 |  18  2727 |0.04 0.09 0.08| 193M 23.8M  163M 1286M
  3   6  90   0   0   0|   0  3413B| 546k 7280k|   0     0 |  18  2280 |0.04 0.09 0.08| 193M 23.8M  163M 1286M
  2   5  92   1   0   0|   0  2048B| 561k 7476k|   0     0 |  18  2532 |0.03 0.09 0.08| 193M 23.8M  163M 1286M
  3   5  91   1   0   1|   0  2048B| 580k 7737k|   0     0 |  18  2986 |0.03 0.09 0.08| 193M 23.9M  163M 1286M
  0   0  99   0   0   0|   0  2048B|  36k  468k|   0     0 |  18   264 |0.02 0.08 0.08| 193M 23.9M  163M 1286M

------------------------------------------------------------------------
#client=24 #workers=32 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  91   2   0   0|  36k  148k|   0     0 |   0     0 |  19  1256 |0.02 0.08 0.08| 193M 23.9M  163M 1286M
  3   3  93   0   0   1|   0    10k|4153k  275k|   0     0 |  18  1703 |0.02 0.08 0.08| 193M 23.9M  163M 1286M
  9  11  78   1   0   2|   0  2048B|  15M 1001k|   0     0 |  18  5656 |0.02 0.08 0.08| 193M 23.9M  163M 1286M
  7  11  80   0   0   1|   0  7509B|  15M 1014k|   0     0 |  19  5791 |0.02 0.08 0.08| 193M 23.9M  163M 1286M
  9  12  77   0   0   3|   0  2048B|  14M  959k|   0     0 |  18  4977 |0.01 0.07 0.08| 193M 23.9M  163M 1286M
  8  12  77   0   0   2|   0  6144B|  15M 1013k|   0     0 |  18  5809 |0.01 0.07 0.08| 193M 23.9M  163M 1286M
  8  11  79   0   0   2|   0  2048B|  15M 1031k|   0     0 |  18  5835 |0.01 0.07 0.08| 193M 23.9M  163M 1286M
  8  11  78   0   0   2|   0  2731B|  15M 1024k|   0     0 |  18  5778 |0.09 0.09 0.08| 193M 23.9M  163M 1286M
  8  12  79   0   0   1|   0  8875B|  15M 1020k|   0     0 |  18  5741 |0.08 0.08 0.08| 193M 23.9M  163M 1286M
  8  11  80   0   0   1|   0  2731B|  15M 1011k|   0     0 |  18  5677 |0.08 0.08 0.08| 193M 23.9M  163M 1286M
  9  13  77   0   0   1|   0  2048B|  15M 1021k|   0     0 |  18  5908 |0.07 0.08 0.08| 193M 23.9M  163M 1286M
  6   7  85   0   0   1|   0  2048B|  10M  687k|   0     0 |  18  3970 |0.06 0.08 0.08| 193M 24.0M  163M 1286M
  0   0  99   1   0   0|   0  2048B|3119B 1335B|   0     0 |  18    43 |0.05 0.08 0.08| 193M 24.0M  163M 1286M
  0   1  98   1   0   0|   0  5461B|  29k  340k|   0     0 |  18   226 |0.05 0.08 0.08| 193M 24.0M  163M 1286M
  3   7  88   0   0   1|   0  4096B| 899k   12M|   0     0 |  18  3624 |0.04 0.07 0.08| 193M 24.0M  163M 1286M
  2   8  88   0   0   1|   0  2048B| 913k   12M|   0     0 |  18  3662 |0.04 0.07 0.08| 193M 24.0M  163M 1286M
  3  10  87   0   0   1|   0  2048B| 916k   12M|   0     0 |  18  3707 |0.03 0.07 0.08| 193M 24.0M  163M 1286M
  3   9  86   1   0   1|   0  2048B| 918k   12M|   0     0 |  18  3707 |0.03 0.07 0.08| 193M 24.0M  163M 1286M
  4   9  86   1   0   1|   0  2048B| 918k   12M|   0     0 |  18  3709 |0.11 0.08 0.08| 193M 24.0M  163M 1286M
  3   9  87   0   0   1|   0  2731B| 916k   12M|   0     0 |  18  3655 |0.18 0.10 0.09| 193M 24.0M  163M 1286M
  3   9  82   5   0   1|   0  2048B| 913k   12M|   0     0 |  18  3612 |0.17 0.10 0.09| 193M 24.0M  163M 1286M
  3   8  88   1   0   1|   0  2048B| 915k   12M|   0     0 |  18  3652 |0.14 0.09 0.09| 193M 24.0M  163M 1286M
  4   8  88   0   0   1|   0  2048B| 915k   12M|   0     0 |  18  3583 |0.13 0.09 0.09| 193M 24.0M  163M 1285M
  3   8  88   1   0   1|   0  2048B| 853k   11M|   0     0 |  18  3290 |0.20 0.11 0.09| 193M 24.1M  163M 1286M
  0   0  99   1   0   0|   0  2048B|1907B  839B|   0     0 |  18    38 |0.18 0.10 0.09| 193M 24.1M  163M 1286M

------------------------------------------------------------------------
#client=24 #workers=64 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  91   2   0   0|  35k  144k|   0     0 |   0     0 |  19  1322 |0.31 0.13 0.10| 193M 24.1M  163M 1286M
  2   4  93   0   0   1|   0  2731B|5096k  337k|   0     0 |  18  1547 |0.28 0.13 0.10| 193M 24.1M  163M 1286M
  9  12  77   0   0   2|   0  2048B|  18M 1189k|   0     0 |  18  4747 |0.34 0.15 0.10| 193M 24.1M  163M 1286M
 10  13  74   0   0   2|   0  2048B|  18M 1212k|   0     0 |  18  4683 |0.29 0.14 0.10| 193M 24.1M  163M 1286M
 11  13  73   0   0   2|   0  3413B|  18M 1210k|   0     0 |  18  5028 |0.27 0.14 0.10| 193M 24.1M  163M 1286M
 10  13  76   0   0   1|   0  2731B|  18M 1206k|   0     0 |  18  4707 |0.32 0.15 0.11| 193M 24.1M  163M 1286M
 10  14  75   0   0   1|   0  2731B|  18M 1224k|   0     0 |  18  4776 |0.38 0.17 0.11| 193M 24.1M  163M 1286M
 10  13  75   1   0   3|   0  2048B|  18M 1242k|   0     0 |  18  5080 |0.35 0.17 0.11| 193M 24.1M  163M 1286M
 11  12  74   0   0   3|   0  2048B|  18M 1241k|   0     0 |  18  4904 |0.37 0.18 0.11| 193M 24.1M  163M 1286M
  9  12  76   0   0   3|   0  2048B|  17M 1179k|   0     0 |  18  4649 |0.34 0.17 0.11| 193M 24.1M  163M 1285M
 10  13  75   1   0   1|   0  2048B|  18M 1230k|   0     0 |  18  4919 |0.39 0.19 0.12| 193M 24.1M  163M 1285M
  6   8  85   0   0   1|   0  2731B|  12M  781k|   0     0 |  18  3226 |0.36 0.18 0.12| 193M 24.2M  163M 1285M
  0   1  99   0   0   0|   0  2048B|2753B 1385B|   0     0 |  18    36 |0.33 0.18 0.12| 193M 24.2M  163M 1285M
  1   1  98   0   0   0|   0  2048B|  68k  839k|   0     0 |  18   422 |0.28 0.17 0.11| 193M 24.2M  163M 1285M
  3   8  87   0   0   1|   0  2048B| 920k   12M|   0     0 |  18  2757 |0.26 0.17 0.11| 193M 24.2M  163M 1285M
  3   8  88   0   0   1|   0  2048B| 915k   12M|   0     0 |  18  2621 |0.24 0.17 0.11| 193M 24.2M  163M 1285M
  3   8  88   0   0   1|   0  2048B| 916k   12M|   0     0 |  18  2537 |0.22 0.16 0.11| 193M 24.2M  163M 1285M
  4   7  88   1   0   1|   0  4779B| 916k   12M|   0     0 |  18  2571 |0.20 0.16 0.11| 193M 24.2M  163M 1285M
  3   8  88   1   0   1|   0  3413B| 918k   12M|   0     0 |  18  2575 |0.17 0.16 0.11| 193M 24.2M  163M 1285M
  3   9  87   0   0   1|   0  2048B| 919k   12M|   0     0 |  18  2781 |0.15 0.15 0.11| 193M 24.2M  163M 1285M
  4   8  87   0   0   1|   0  2048B| 914k   12M|   0     0 |  18  2575 |0.14 0.15 0.11| 193M 24.2M  163M 1285M
  3   9  86   1   0   1|   0  2048B| 914k   12M|   0     0 |  18  2643 |0.13 0.15 0.11| 193M 24.2M  163M 1285M
  4   8  87   0   0   1|   0  2048B| 913k   12M|   0     0 |  18  2524 |0.12 0.14 0.10| 193M 24.2M  163M 1285M
  3   8  88   1   0   1|   0  3413B| 821k   11M|   0     0 |  18  2176 |0.10 0.14 0.10| 193M 24.2M  163M 1285M
  1   0  99   1   0   0|   0  2048B|2941B 1417B|   0     0 |  18    45 |0.09 0.14 0.10| 194M 24.3M  163M 1285M

------------------------------------------------------------------------
#client=28 #workers=8 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  90   2   0   0|  34k  140k|   0     0 |   0     0 |  19  1365 |0.16 0.15 0.11| 193M 24.3M  163M 1285M
  1   1  97   0   0   0|   0  2731B|1137k   76k|   0     0 |  18   476 |0.15 0.15 0.10| 193M 24.3M  163M 1285M
  2   3  94   0   0   0|   0  2048B|3378k  223k|   0     0 |  18  1167 |0.13 0.14 0.10| 193M 24.3M  163M 1285M
  3   3  93   1   0   0|   0  2731B|3380k  224k|   0     0 |  18  1179 |0.12 0.14 0.10| 193M 24.3M  163M 1285M
  3   3  93   1   0   0|   0  2048B|3451k  228k|   0     0 |  18  1288 |0.11 0.14 0.10| 193M 24.3M  163M 1285M
  3   3  94   0   0   0|   0  7509B|3459k  228k|   0     0 |  18  1183 |0.10 0.13 0.10| 193M 24.3M  163M 1285M
  3   3  93   1   0   0|   0  2048B|3290k  218k|   0     0 |  18  1082 |0.09 0.13 0.10| 193M 24.3M  163M 1286M
  2   4  94   1   0   0|   0  2048B|3400k  225k|   0     0 |  18  1110 |0.08 0.13 0.10| 193M 24.3M  163M 1286M
  3   2  94   1   0   0|   0  2048B|3436k  227k|   0     0 |  18  1200 |0.15 0.14 0.10| 193M 24.3M  163M 1285M
  3   4  89   4   0   0|   0  2731B|3400k  225k|   0     0 |  18  1137 |0.14 0.14 0.10| 193M 24.3M  163M 1285M
  2   4  94   1   0   0|   0  2048B|3532k  233k|   0     0 |  18  1336 |0.13 0.14 0.10| 193M 24.3M  163M 1285M
  2   2  96   1   0   0|   0  4779B|2187k  145k|   0     0 |  18   791 |0.11 0.13 0.10| 193M 24.3M  163M 1285M
  1   0  99   0   0   0|   0  2048B|2581B 1062B|   0     0 |  18    38 |0.10 0.13 0.10| 193M 24.4M  163M 1285M
  1   0  98   1   0   0|   0  2048B|2592B 1073B|   0     0 |  18    46 |0.09 0.13 0.10| 193M 24.4M  163M 1285M
  1   2  96   0   0   0|   0  2048B| 241k 3209k|   0     0 |  18  1156 |0.08 0.13 0.10| 193M 24.4M  163M 1285M
  1   3  96   1   0   0|   0  2731B| 256k 3395k|   0     0 |  18  1026 |0.08 0.12 0.10| 193M 24.4M  163M 1285M
  1   3  95   1   0   0|   0  2731B| 255k 3392k|   0     0 |  18  1029 |0.06 0.12 0.09| 193M 24.4M  163M 1285M
  2   3  95   0   0   0|   0  2048B| 255k 3391k|   0     0 |  18  1014 |0.06 0.12 0.09| 193M 24.4M  163M 1285M
  2   3  95   1   0   0|   0  2048B| 261k 3473k|   0     0 |  18  1051 |0.05 0.12 0.09| 197M 24.4M  163M 1281M
  1   3  96   1   0   0|   0  2048B| 255k 3386k|   0     0 |  18   993 |0.13 0.13 0.10| 193M 24.4M  163M 1285M
  1   2  96   0   0   0|   0  2048B| 255k 3385k|   0     0 |  18   977 |0.12 0.13 0.10| 193M 24.4M  163M 1285M
  1   3  96   1   0   0|   0  2731B| 261k 3470k|   0     0 |  18  1061 |0.10 0.12 0.09| 193M 24.4M  163M 1285M
  1   3  95   1   0   0|   0  2048B| 251k 3350k|   0     0 |  18   966 |0.09 0.12 0.09| 193M 24.4M  163M 1285M
  2   3  95   0   0   0|   0  2048B| 244k 3233k|   0     0 |  18   948 |0.08 0.12 0.09| 193M 24.4M  163M 1285M
  1   0  98   1   0   0|   0  2048B|  20k  239k|   0     0 |  18   126 |0.08 0.12 0.09| 193M 24.4M  163M 1285M

------------------------------------------------------------------------
#client=28 #workers=16 run=1 write-only and afterwards read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  4   3  90   2   0   0|  33k  136k|   0     0 |   0     0 |  19  1353 |0.14 0.13 0.09| 193M 24.5M  163M 1285M
  2   1  97   0   0   0|   0  4779B|2347k  155k|   0     0 |  18   969 |0.13 0.12 0.09| 193M 24.5M  163M 1285M
  3   5  91   1   0   1|   0  2048B|7248k  479k|   0     0 |  18  2461 |0.20 0.14 0.10| 193M 24.5M  163M 1285M
  4   5  89   1   0   1|   0  4096B|7364k  486k|   0     0 |  18  2396 |0.18 0.14 0.10| 193M 24.5M  163M 1285M
  4   5  90   1   0   0|   0  2048B|7265k  480k|   0     0 |  18  2220 |0.17 0.13 0.10| 193M 24.5M  163M 1285M
  5   6  88   1   0   1|   0  6827B|7485k  494k|   0     0 |  18  2575 |0.14 0.13 0.09| 193M 24.5M  163M 1285M
  4   5  89   0   0   1|   0  2048B|7402k  489k|   0     0 |  18  2358 |0.13 0.13 0.09| 193M 24.5M  163M 1285M
  5   5  89   1   0   1|   0  2731B|7585k  501k|   0     0 |  18  2747 |0.12 0.12 0.09| 193M 24.5M  163M 1285M
  5   5  89   1   0   1|   0  2048B|7520k  496k|   0     0 |  18  2640 |0.11 0.12 0.09| 193M 24.5M  163M 1285M
  3   5  91   0   0   1|   0  4779B|7276k  480k|   0     0 |  18  2277 |0.10 0.12 0.09| 193M 24.5M  163M 1285M
  4   5  89   1   0   1|   0  2048B|7458k  492k|   0     0 |  18  2521 |0.08 0.12 0.09| 193M 24.5M  163M 1285M
  3   3  94   0   0   0|   0  2048B|5208k  344k|   0     0 |  18  1960 |0.08 0.11 0.09| 193M 24.6M  163M 1285M
  0   0  99   0   0   0|   0  2048B|1555B  663B|   0     0 |  18    31 |0.07 0.11 0.09| 193M 24.6M  163M 1285M
  1   1  98   1   0   0|   0  2731B|  35k  430k|   0     0 |  18   284 |0.07 0.11 0.09| 193M 24.6M  163M 1285M
  2   6  91   1   0   0|   0  2048B| 555k 7402k|   0     0 |  18  2750 |0.06 0.11 0.09| 193M 24.6M  163M 1285M
  2   6  91   0   0   0|   0  2048B| 551k 7351k|   0     0 |  18  2480 |0.12 0.12 0.09| 193M 24.6M  163M 1285M
  3   6  90   0   0   1|   0  2048B| 567k 7566k|   0     0 |  18  2655 |0.11 0.12 0.09| 193M 24.6M  163M 1285M
  2   5  92   0   0   1|   0  2048B| 570k 7620k|   0     0 |  18  2714 |0.10 0.12 0.09| 193M 24.6M  163M 1285M
