
------------------------------------------------------------------------
#client=1 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   3  95   0   0   0|   0    13k|8011k 8011k|   0     0 |  16k   29k|0.79 0.78 0.69| 470M 68.6M  933M 12.3G
  1   3  96   0   0   0|   0  2731B|7967k 7967k|   0     0 |  17k   29k|0.81 0.78 0.70| 471M 68.6M  933M 12.3G
  1   3  95   0   0   0|   0  2731B|8033k 8033k|   0     0 |  16k   29k|0.90 0.80 0.70| 479M 68.6M  933M 12.2G
  1   3  95   0   0   1|   0  2048B|8106k 8106k|   0     0 |  17k   29k|0.83 0.79 0.70| 487M 68.6M  933M 12.2G
  1   3  95   0   0   0|   0  2048B|8048k 8048k|   0     0 |  17k   28k|0.70 0.76 0.69| 497M 68.6M  933M 12.2G
  1   3  96   0   0   0|   0    13k|8076k 8074k|   0     0 |  17k   29k|0.65 0.75 0.69| 561M 68.6M  933M 12.2G
  1   3  95   0   0   0|   0  2731B|8031k 8033k|   0     0 |  17k   29k|0.83 0.79 0.70| 586M 68.6M  933M 12.1G
  2   2  95   0   0   0|   0  3413B|3864k 3867k|   0     0 |8250    14k|0.77 0.77 0.70| 626M 68.6M  933M 12.1G
 11   2  87   0   0   0|   0   174k|6038B 5096B|   0     0 | 409  1218 |0.87 0.79 0.70| 306M 68.6M  935M 12.4G
  5   1  93   0   0   0|   0   169k| 220k  224k|   0     0 | 878  1857 |1.59 0.95 0.76| 409M 68.6M  934M 12.3G
  2   3  94   0   0   0|   0  3413B|6043k 6048k|   0     0 |  12k   21k|1.46 0.93 0.75| 413M 68.6M  934M 12.3G
  1   2  96   0   0   0|   0    11k|6531k 6530k|   0     0 |  13k   22k|1.34 0.92 0.75| 415M 68.6M  934M 12.3G
  1   2  96   0   0   0|   0  2048B|6293k 6291k|   0     0 |  12k   21k|1.24 0.90 0.74| 415M 68.6M  934M 12.3G
  1   2  96   0   0   0|   0   167k|6263k 6262k|   0     0 |  12k   21k|1.38 0.94 0.76| 410M 68.6M  934M 12.3G
  1   2  96   0   0   0|   0    10k|6233k 6233k|   0     0 |  12k   21k|1.25 0.92 0.75| 425M 68.6M  934M 12.3G
  1   2  96   0   0   0|   0    12k|6321k 6320k|   0     0 |  13k   21k|1.15 0.91 0.75| 426M 68.6M  934M 12.3G
  1   2  96   0   0   0|   0  7509B|6281k 6280k|   0     0 |  13k   21k|1.05 0.89 0.74| 427M 68.6M  934M 12.3G
  1   2  96   0   0   0|   0  5461B|6232k 6230k|   0     0 |  12k   21k|1.05 0.90 0.75| 438M 68.6M  934M 12.3G
  1   2  96   0   0   0|   0  6827B|6309k 6308k|   0     0 |  13k   21k|1.13 0.91 0.75| 447M 68.6M  934M 12.3G
  1   3  96   0   0   0|   0  6827B|6278k 6276k|   0     0 |  12k   21k|0.95 0.88 0.74| 470M 68.7M  934M 12.3G
  8   2  90   0   0   0|   0   160k|2461k 2463k|   0     0 |5227  9287 |0.96 0.89 0.74| 527M 68.7M  935M 12.2G

------------------------------------------------------------------------
#client=20 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  96   1   0   0| 104k  610k|   0     0 |   0     0 |2969  5368 |0.96 0.89 0.75| 346M 68.7M  935M 12.4G
  2   0  98   0   0   0|   0   177k|3234B 1739B|   0     0 | 117   375 |0.88 0.87 0.74| 347M 68.7M  935M 12.4G
  3   3  94   0   0   0|   0    19k|6234k 6233k|   0     0 |8275    13k|0.89 0.88 0.74| 391M 68.7M  935M 12.3G
  2   2  96   0   0   0|   0  6827B|8025k 8023k|   0     0 |9917    15k|0.82 0.86 0.74| 400M 68.7M  935M 12.3G
  2   2  96   0   0   0|   0  6827B|7917k 7918k|   0     0 |9901    15k|0.77 0.85 0.74| 398M 68.7M  935M 12.3G
  1   2  96   0   0   0|   0  6827B|7966k 7960k|   0     0 |9880    15k|0.70 0.83 0.73| 398M 68.7M  935M 12.3G
  1   2  96   0   0   0|   0  4779B|8007k 8008k|   0     0 |  10k   14k|0.65 0.82 0.73| 399M 68.7M  935M 12.3G
  1   2  96   0   0   1|   0    12k|7913k 7911k|   0     0 |9862    15k|0.60 0.81 0.72| 401M 68.7M  935M 12.3G
  1   2  97   0   0   0|   0  6144B|7687k 7686k|   0     0 |9837    14k|0.55 0.79 0.72| 405M 68.7M  935M 12.3G
  1   2  97   0   0   0|   0  6144B|7789k 7788k|   0     0 |9679    14k|0.46 0.77 0.71| 407M 68.7M  935M 12.3G
  1   2  97   0   0   0|   0  6144B|7954k 7953k|   0     0 |9940    14k|0.75 0.82 0.73| 408M 68.7M  935M 12.3G
  1   2  96   0   0   0|   0  6827B|7950k 7949k|   0     0 |  10k   14k|0.69 0.81 0.73| 408M 68.7M  935M 12.3G
  1   1  98   0   0   0|   0  2731B|4106k 4107k|   0     0 |5828  9187 |0.63 0.79 0.72| 411M 68.7M  935M 12.3G
  0   0 100   0   0   0|   0  3413B|2217B 1404B|   0     0 |  41   159 |0.58 0.78 0.72| 406M 68.7M  935M 12.3G
  0   0 100   0   0   0|   0  3413B|2405B 1185B|   0     0 |  26   111 |0.49 0.75 0.71| 406M 68.7M  935M 12.3G
  0   0 100   0   0   0|   0  2048B|2405B  974B|   0     0 |  26   106 |0.45 0.74 0.71| 406M 68.7M  935M 12.3G
  0   0 100   0   0   0|   0  8875B|2405B  974B|   0     0 |  27   114 |0.41 0.73 0.70| 406M 68.7M  935M 12.3G
  5   1  94   0   0   0|   0    63k|4241B 3986B|   0     0 | 252   712 |0.38 0.72 0.70| 309M 68.7M  935M 12.4G
  4   1  95   0   0   0|   0    83k|3188B 2282B|   0     0 | 188   601 |0.35 0.70 0.69| 297M 68.7M  936M 12.4G
  5   1  93   0   0   0|   0    70k| 490k  489k|   0     0 |1424  2805 |0.37 0.70 0.69| 368M 68.8M  935M 12.4G
  3   2  95   0   0   0|   0  2731B|6052k 6051k|   0     0 |7476    12k|0.42 0.70 0.69| 372M 68.8M  935M 12.3G
  1   2  97   0   0   0|   0  2048B|6157k 6157k|   0     0 |7471    11k|0.39 0.69 0.69| 389M 68.8M  935M 12.3G
  1   2  97   0   0   0|   0  2048B|6106k 6105k|   0     0 |7704    11k|0.36 0.68 0.69| 391M 68.8M  935M 12.3G
  1   2  97   0   0   0|   0  2048B|6119k 6117k|   0     0 |7645    11k|0.33 0.67 0.68| 392M 68.8M  935M 12.3G
  1   1  98   0   0   0|   0    23k|6063k 6062k|   0     0 |7671    11k|0.28 0.64 0.67| 394M 68.8M  935M 12.3G
  1   2  97   0   0   0|   0  2731B|6087k 6086k|   0     0 |7904    11k|0.25 0.63 0.67| 395M 68.8M  935M 12.3G
  1   2  97   0   0   0|   0  2048B|6102k 6102k|   0     0 |7702    11k|0.23 0.62 0.67| 394M 68.8M  935M 12.3G
  1   1  98   0   0   0|   0  2731B|6060k 6059k|   0     0 |7566    11k|0.21 0.61 0.66| 396M 68.8M  935M 12.3G
  1   1  98   0   0   0|   0  2048B|6117k 6116k|   0     0 |7448    11k|0.20 0.60 0.66| 399M 68.8M  935M 12.3G
  1   2  97   0   0   0|   0  8192B|6131k 6129k|   0     0 |7787    11k|1.45 0.85 0.74| 399M 68.8M  935M 12.3G
  6   1  93   0   0   0|   0    50k|2452k 2451k|   0     0 |3973  6693 |1.41 0.85 0.74| 326M 68.8M  936M 12.4G

------------------------------------------------------------------------
#client=20 #workers=32 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  96   1   0   0| 100k  589k|   0     0 |   0     0 |3074  5489 |1.42 0.87 0.75| 351M 68.8M  936M 12.4G
  2   0  98   0   0   0|   0  3413B|2031B 1252B|   0     0 | 105   343 |1.31 0.86 0.74| 352M 68.8M  936M 12.4G
  3   4  92   0   0   0|   0  3413B|7273k 7274k|   0     0 |  15k   25k|1.52 0.91 0.76| 402M 68.8M  936M 12.3G
  2   4  94   0   0   1|   0  2048B|  10M   10M|   0     0 |  20k   34k|1.52 0.93 0.77| 404M 68.8M  936M 12.3G
  2   3  94   0   0   1|   0  8875B|  10M   10M|   0     0 |  20k   34k|1.40 0.91 0.76| 403M 68.8M  936M 12.3G
  1   3  95   0   0   1|   0    17k|  10M   10M|   0     0 |  20k   35k|1.29 0.90 0.76| 406M 68.8M  936M 12.3G
  2   4  94   0   0   1|   0  2731B|  10M   10M|   0     0 |  20k   34k|1.18 0.88 0.76| 414M 68.8M  936M 12.3G
  1   3  95   0   0   1|   0  2731B|9745k 9744k|   0     0 |  19k   32k|1.25 0.90 0.76| 419M 68.8M  936M 12.3G
  1   4  95   0   0   0|   0  2048B|9826k 9825k|   0     0 |  19k   33k|1.06 0.87 0.75| 417M 68.8M  936M 12.3G
  1   4  94   0   0   0|   0  5461B|  10M   10M|   0     0 |  19k   33k|0.97 0.86 0.75| 419M 68.9M  936M 12.3G
  1   3  95   0   0   1|   0  6144B|  10M   10M|   0     0 |  20k   35k|0.97 0.86 0.75| 422M 68.9M  936M 12.3G
  1   3  95   0   0   1|   0  2731B|9853k 9852k|   0     0 |  19k   33k|0.90 0.85 0.75| 418M 68.9M  936M 12.3G
  2   2  95   0   0   0|   0  2731B|5292k 5291k|   0     0 |  10k   18k|0.91 0.85 0.75| 444M 68.9M  936M 12.3G
  9   2  89   0   0   0|   0   103k|5414B 4126B|   0     0 | 333   990 |0.85 0.84 0.75| 328M 68.9M  937M 12.4G
  5   1  93   0   0   0|   0    96k|  10k 7485B|   0     0 | 367  1007 |0.86 0.84 0.75| 389M 68.9M  936M 12.3G
  3   2  94   0   0   0|   0  3413B|5844k 5848k|   0     0 |  11k   18k|1.67 1.01 0.80| 393M 68.9M  936M 12.3G
  1   2  96   0   0   0|   0    11k|6178k 6177k|   0     0 |  11k   18k|1.54 0.99 0.80| 393M 68.9M  936M 12.3G
  1   3  96   0   0   0|   0  2731B|6199k 6197k|   0     0 |  11k   18k|1.41 0.98 0.79| 403M 68.9M  936M 12.3G
  1   2  96   0   0   0|   0  6827B|6206k 6205k|   0     0 |  11k   19k|1.42 0.99 0.80| 408M 68.9M  936M 12.3G
  1   2  97   0   0   0|   0    96k|6207k 6206k|   0     0 |  11k   18k|1.30 0.98 0.80| 408M 68.9M  936M 12.3G
  1   2  97   0   0   0|   0  2731B|6261k 6260k|   0     0 |  11k   18k|1.20 0.96 0.79| 399M 68.9M  936M 12.3G
  1   3  95   0   0   0|   0  2048B|6215k 6209k|   0     0 |  11k   18k|1.18 0.96 0.79| 400M 68.9M  936M 12.3G
  1   2  97   0   0   0|   0  6827B|6221k 6225k|   0     0 |  11k   18k|1.09 0.94 0.79| 397M 68.9M  936M 12.3G
  1   2  96   0   0   0|   0  2731B|6168k 6167k|   0     0 |  11k   19k|0.92 0.91 0.78| 406M 68.9M  936M 12.3G
  1   2  96   0   0   0|   0  6144B|6211k 6210k|   0     0 |  11k   18k|0.93 0.91 0.78| 408M 68.9M  936M 12.3G
  2   1  96   0   0   0|   0  4779B|2991k 2990k|   0     0 |5690  9541 |0.85 0.90 0.78| 406M 68.9M  936M 12.3G
  8   1  90   0   0   0|   0    99k|5777B 4204B|   0     0 | 295   875 |0.86 0.90 0.78| 345M 68.9M  937M 12.4G

------------------------------------------------------------------------
#client=20 #workers=64 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  96   1   0   0|  97k  572k|   0     0 |   0     0 |3335  5925 |0.96 0.92 0.79| 363M 68.9M  937M 12.4G
  2   0  98   0   0   0|   0    12k|3234B 1739B|   0     0 | 105   320 |0.96 0.92 0.79| 364M 68.9M  937M 12.4G
  3   4  92   0   0   0|   0  6827B|7231k 7237k|   0     0 |  15k   26k|1.29 0.99 0.81| 417M 68.9M  937M 12.3G
  2   3  94   0   0   0|   0  9557B|  10M   10M|   0     0 |  21k   35k|1.18 0.97 0.81| 424M 68.9M  937M 12.3G
  2   4  94   0   0   1|   0  1365B|9881k 9880k|   0     0 |  20k   35k|1.25 0.99 0.81| 469M 68.9M  937M 12.3G
  1   4  95   0   0   1|   0    92k|9855k 9853k|   0     0 |  21k   35k|1.06 0.96 0.81| 474M 68.9M  937M 12.2G
  2   4  94   0   0   1|   0  8875B|9724k 9721k|   0     0 |  21k   35k|0.97 0.94 0.80| 483M 68.9M  937M 12.2G
  1   4  95   0   0   0|   0  2731B|9862k 9864k|   0     0 |  20k   35k|0.89 0.92 0.80| 483M 68.9M  937M 12.2G
  2   4  94   0   0   0|   0  2048B|9982k 9981k|   0     0 |  21k   35k|0.82 0.91 0.79| 551M 68.9M  937M 12.2G
  2   4  94   0   0   0|   0  2048B|9883k 9878k|   0     0 |  20k   35k|0.76 0.89 0.79| 585M 68.9M  937M 12.1G
  1   3  95   0   0   0|   0  6144B|9624k 9622k|   0     0 |  20k   35k|0.64 0.86 0.78| 590M 68.9M  937M 12.1G
  1   3  95   0   0   1|   0  2048B|9838k 9841k|   0     0 |  20k   35k|0.59 0.85 0.77| 588M 68.9M  937M 12.1G
  2   2  95   0   0   0|   0  4096B|5321k 5322k|   0     0 |  11k   19k|0.54 0.84 0.77| 617M 69.0M  937M 12.1G
 10   2  88   0   0   0|   0   180k|5958B 5063B|   0     0 | 399  1111 |0.58 0.84 0.77| 297M 69.0M  939M 12.4G
  6   1  93   0   0   0|   0   175k| 149k  152k|   0     0 | 825  1839 |0.53 0.82 0.77| 416M 69.0M  938M 12.3G
  2   3  94   0   0   0|   0  3413B|5924k 5928k|   0     0 |  11k   20k|0.67 0.85 0.77| 429M 69.0M  938M 12.3G
  1   2  97   0   0   0|   0  1365B|6284k 6283k|   0     0 |  12k   21k|0.62 0.83 0.77| 439M 69.0M  938M 12.3G
  1   2  96   0   0   0|   0  2048B|6236k 6234k|   0     0 |  12k   21k|0.57 0.82 0.77| 445M 69.0M  938M 12.3G
  1   2  96   0   0   0|   0    16k|6241k 6239k|   0     0 |  12k   21k|0.52 0.80 0.76| 455M 69.0M  938M 12.3G
  1   2  96   0   0   0|   0   174k|6146k 6147k|   0     0 |  12k   20k|0.48 0.79 0.76| 470M 69.0M  938M 12.3G
  1   2  96   0   0   0|   0  3413B|6292k 6291k|   0     0 |  12k   21k|0.41 0.76 0.75| 474M 69.0M  938M 12.2G
  1   2  96   0   0   0|   0  1365B|6210k 6208k|   0     0 |  12k   20k|0.37 0.75 0.74| 472M 69.0M  938M 12.3G
  1   3  96   0   0   1|   0  2731B|6210k 6210k|   0     0 |  12k   20k|0.42 0.76 0.75| 470M 69.0M  938M 12.3G
  1   2  97   0   0   0|   0  2731B|6189k 6187k|   0     0 |  12k   20k|0.39 0.74 0.74| 479M 69.0M  938M 12.2G
  1   2  96   0   0   0|   0    11k|6387k 6385k|   0     0 |  12k   21k|0.36 0.73 0.74| 479M 69.0M  938M 12.2G
  9   2  88   0   0   0|   0   161k|2802k 2803k|   0     0 |5626    10k|0.78 0.81 0.76| 556M 69.0M  939M 12.2G

------------------------------------------------------------------------
#client=24 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  96   1   0   0|  94k  557k|   0     0 |   0     0 |3601  6377 |0.89 0.83 0.77| 347M 69.0M  939M 12.4G
  2   0  98   0   0   0|   0  3413B|3234B 1739B|   0     0 | 111   348 |0.82 0.82 0.77| 348M 69.0M  939M 12.4G
  3   3  93   0   0   0|   0  2731B|6584k 6582k|   0     0 |8577    13k|0.75 0.80 0.76| 391M 69.0M  939M 12.3G
  1   2  96   0   0   1|   0    10k|7645k 7644k|   0     0 |8677    14k|0.69 0.79 0.76| 398M 69.0M  939M 12.3G
  1   2  97   0   0   1|   0    10k|7800k 7798k|   0     0 |8627    14k|0.59 0.76 0.75| 398M 69.0M  939M 12.3G
  1   2  96   0   0   1|   0   167k|7654k 7654k|   0     0 |8214    14k|0.54 0.75 0.74| 398M 69.0M  939M 12.3G
  1   2  96   0   0   0|   0  2731B|7784k 7783k|   0     0 |8689    14k|0.50 0.74 0.74| 400M 69.0M  939M 12.3G
  1   2  96   0   0   1|   0  2048B|7814k 7813k|   0     0 |8207    14k|0.46 0.72 0.73| 402M 69.0M  939M 12.3G
  1   2  97   0   0   0|   0  2048B|7716k 7715k|   0     0 |8880    13k|0.42 0.71 0.73| 406M 69.0M  939M 12.3G
  1   2  97   0   0   1|   0  8192B|7721k 7721k|   0     0 |8895    14k|0.35 0.69 0.72| 406M 69.0M  939M 12.3G
  1   2  97   0   0   0|   0  6827B|7794k 7793k|   0     0 |9121    13k|0.33 0.68 0.72| 407M 69.0M  939M 12.3G
  1   2  97   0   0   0|   0  2048B|7899k 7899k|   0     0 |9010    14k|0.30 0.66 0.71| 409M 69.1M  939M 12.3G
  2   1  96   0   0   0|   0  4096B|4026k 4029k|   0     0 |5265  8627 |0.27 0.65 0.71| 415M 69.1M  939M 12.3G
  8   2  90   0   0   0|   0    62k|5499B 4039B|   0     0 | 426  1181 |0.33 0.66 0.71| 308M 69.1M  939M 12.4G
  5   1  93   0   0   0|   0    56k| 689k  687k|   0     0 |1630  3030 |0.35 0.65 0.71| 365M 69.1M  939M 12.4G
  2   2  96   0   0   0|   0    11k|6045k 6044k|   0     0 |7371    11k|0.33 0.64 0.71| 375M 69.1M  939M 12.3G
  1   2  97   0   0   0|   0  2731B|6015k 6016k|   0     0 |7170    10k|0.30 0.63 0.70| 391M 69.1M  939M 12.3G
  1   2  97   0   0   0|   0  2048B|6063k 6062k|   0     0 |7059    10k|0.28 0.62 0.70| 391M 69.1M  939M 12.3G
  1   1  97   0   0   0|   0  8875B|6125k 6124k|   0     0 |7272    10k|0.25 0.61 0.69| 391M 69.1M  939M 12.3G
  1   2  97   0   0   0|   0    58k|6107k 6106k|   0     0 |7064  9988 |0.73 0.70 0.72| 398M 69.1M  939M 12.3G
  1   2  97   0   0   0|   0  3413B|6037k 6037k|   0     0 |6940  9946 |0.67 0.69 0.72| 396M 69.1M  939M 12.3G
  1   1  98   0   0   0|   0  8875B|6047k 6046k|   0     0 |6937  9728 |0.62 0.68 0.72| 398M 69.1M  939M 12.3G
  1   1  98   0   0   0|   0  2731B|6031k 6030k|   0     0 |7018  9517 |0.57 0.67 0.71| 396M 69.1M  939M 12.3G
  1   1  98   0   0   0|   0  2048B|6041k 6039k|   0     0 |7241  9785 |0.52 0.66 0.71| 400M 69.1M  939M 12.3G
  1   1  98   0   0   0|   0  6144B|6078k 6078k|   0     0 |6824  9699 |0.48 0.65 0.70| 401M 69.1M  939M 12.3G
  7   2  91   0   0   0|   0    51k|2309k 2308k|   0     0 |3757  6305 |0.81 0.71 0.72| 293M 69.1M  939M 12.4G

------------------------------------------------------------------------
#client=24 #workers=32 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  1   1  96   1   0   0|  92k  542k|   0     0 |   0     0 |3678  6468 |0.84 0.72 0.73| 353M 69.1M  939M 12.4G
  2   0  98   0   0   0|   0  4096B|3256B 1757B|   0     0 | 116   370 |0.77 0.71 0.72| 354M 69.1M  939M 12.4G
  3   4  92   0   0   1|   0  2731B|8947k 8947k|   0     0 |  17k   28k|0.71 0.69 0.72| 402M 69.1M  939M 12.3G
  2   4  94   0   0   1|   0  2048B|  11M   11M|   0     0 |  21k   36k|0.65 0.68 0.72| 402M 69.1M  939M 12.3G
  2   3  94   0   0   1|   0  2731B|  12M   12M|   0     0 |  22k   36k|0.62 0.68 0.71| 403M 69.1M  939M 12.3G
  1   3  94   0   0   1|   0    63k|  11M   11M|   0     0 |  22k   37k|0.65 0.68 0.72| 417M 69.1M  939M 12.3G
  2   4  93   0   0   1|   0  4096B|  12M   12M|   0     0 |  22k   37k|0.60 0.67 0.71| 421M 69.1M  939M 12.3G
  1   4  94   0   0   1|   0  2731B|  11M   11M|   0     0 |  21k   35k|0.63 0.68 0.71| 419M 69.1M  939M 12.3G
  1   4  94   0   0   1|   0  2048B|  12M   12M|   0     0 |  22k   37k|0.58 0.66 0.71| 421M 69.2M  939M 12.3G
  2   4  94   0   0   1|   0  2048B|  12M   12M|   0     0 |  21k   37k|0.49 0.64 0.70| 416M 69.2M  939M 12.3G
  1   4  94   0   0   1|   0  6144B|  12M   12M|   0     0 |  22k   36k|0.45 0.63 0.70| 419M 69.2M  939M 12.3G
  2   4  94   0   0   1|   0  2731B|  11M   11M|   0     0 |  22k   36k|0.42 0.62 0.69| 410M 69.2M  939M 12.3G
  3   3  94   0   0   0|   0  4096B|5880k 5882k|   0     0 |  11k   19k|0.38 0.61 0.69| 413M 69.2M  939M 12.3G
  9   2  89   0   0   0|   0   105k|4430B 3391B|   0     0 | 405  1074 |0.35 0.60 0.69| 316M 69.2M  940M 12.4G
  5   2  92   0   0   0|   0    95k|1131k 1133k|   0     0 |2592  4856 |0.59 0.65 0.70| 394M 69.2M  940M 12.3G
  1   2  96   0   0   1|   0  2048B|6244k 6243k|   0     0 |9804    16k|0.55 0.63 0.70| 395M 69.2M  940M 12.3G
  1   2  96   0   0   0|   0  2048B|6194k 6193k|   0     0 |9863    16k|0.58 0.64 0.70| 398M 69.2M  940M 12.3G
  1   2  97   0   0   0|   0    11k|6254k 6253k|   0     0 |9678    16k|0.54 0.63 0.69| 403M 69.2M  940M 12.3G
  1   2  96   0   0   1|   0  6827B|6218k 6216k|   0     0 |9505    16k|0.49 0.62 0.69| 408M 69.2M  940M 12.3G
  1   1  97   0   0   0|   0    97k|6220k 6219k|   0     0 |  10k   16k|0.80 0.68 0.71| 408M 69.2M  940M 12.3G
  1   2  97   0   0   0|   0  2731B|6209k 6208k|   0     0 |  10k   16k|0.74 0.67 0.71| 396M 69.2M  940M 12.3G
  1   2  96   0   0   0|   0  2048B|6244k 6242k|   0     0 |9798    16k|0.68 0.66 0.70| 400M 69.2M  940M 12.3G
  1   2  97   0   0   0|   0  2048B|6236k 6235k|   0     0 |  10k   17k|0.79 0.68 0.71| 399M 69.2M  940M 12.3G
  1   2  97   0   0   0|   0  6827B|6184k 6183k|   0     0 |9883    16k|0.80 0.69 0.71| 403M 69.2M  940M 12.3G
  1   2  97   0   0   0|   0  6144B|6168k 6167k|   0     0 |9841    17k|0.68 0.66 0.70| 404M 69.2M  940M 12.3G
  6   1  92   0   0   0|   0    93k|1791k 1790k|   0     0 |3420  6071 |0.71 0.67 0.71| 413M 69.2M  940M 12.3G

------------------------------------------------------------------------
#client=24 #workers=64 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
[7l----total-cpu-usage---- -dsk/total- --net/eth0- ---paging-- ---system-- ---load-avg--- ------memory-usage-----
usr sys idl wai hiq siq| read  writ| recv  send|  in   out | int   csw | 1m   5m  15m | used  buff  cach  free
  2   1  96   1   0   0|  89k  528k|   0     0 |   0     0 |3910  6852 |0.67 0.66 0.70| 361M 69.2M  940M 12.4G
  2   0  98   0   0   0|   0  3413B|3316B 1791B|   0     0 | 112   376 |0.62 0.65 0.70| 363M 69.2M  940M 12.4G
  3   4  92   0   0   1|   0    11k|8965k 8969k|   0     0 |  18k   31k|0.52 0.63 0.69| 416M 69.2M  940M 12.3G
  2   4  93   0   0   1|   0  6827B|  11M   11M|   0     0 |  24k   41k|0.48 0.62 0.69| 428M 69.2M  940M 12.3G
  2   4  93   0   0   0|   0    92k|  11M   11M|   0     0 |  24k   40k|0.44 0.61 0.68| 471M 69.2M  940M 12.2G
  2   4  93   0   0   1|   0    12k|  11M   11M|   0     0 |  24k   41k|0.41 0.60 0.68| 481M 69.3M  940M 12.2G
  2   4  94   0   0   1|   0  2731B|  12M   12M|   0     0 |  25k   42k|0.37 0.59 0.68| 483M 69.3M  940M 12.2G
  2   4  94   0   0   1|   0  2048B|  11M   11M|   0     0 |  24k   41k|0.39 0.59 0.68| 557M 69.3M  940M 12.2G
  2   4  93   0   0   1|   0  8875B|  11M   11M|   0     0 |  24k   41k|0.36 0.58 0.67| 589M 69.3M  940M 12.1G
  2   4  94   0   0   1|   0  3413B|  11M   11M|   0     0 |  24k   41k|0.33 0.57 0.67| 588M 69.3M  940M 12.1G
  2   4  93   0   0   1|   0  6144B|  11M   11M|   0     0 |  24k   41k|0.31 0.56 0.66| 586M 69.3M  940M 12.1G
  1   4  94   0   0   1|   0  2731B|  11M   11M|   0     0 |  24k   40k|0.28 0.55 0.66| 590M 69.3M  940M 12.1G
  4   3  92   0   0   0|   0  3413B|5831k 5832k|   0     0 |  12k   21k|0.24 0.53 0.65| 597M 69.3M  940M 12.1G
 11   2  87   0   0   0|   0   177k|5036B 4182B|   0     0 | 451  1156 |0.30 0.54 0.65| 340M 69.3M  941M 12.4G
  4   1  94   0   0   0|   0   345k| 984k  990k|   0     0 |2376  4347 |0.36 0.55 0.66| 426M 69.3M  941M 12.3G
  1   3  96   0   0   0|   0    11k|6413k 6411k|   0     0 |  12k   21k|0.33 0.54 0.65| 435M 69.3M  941M 12.3G
  1   2  96   0   0   0|   0  3413B|6245k 6240k|   0     0 |  12k   20k|0.78 0.63 0.68| 441M 69.3M  941M 12.3G
  1   2  97   0   0   0|   0  2731B|6342k 6345k|   0     0 |  12k   20k|0.66 0.61 0.67| 451M 69.3M  941M 12.3G
  1   2  96   0   0   0|   0  2048B|6257k 6256k|   0     0 |  12k   20k|0.61 0.60 0.67| 477M 69.3M  941M 12.2G
  1   2  96   0   0   0|   0  6144B|6311k 6309k|   0     0 |  12k   21k|0.72 0.62 0.68| 477M 69.3M  941M 12.2G
  1   2  97   0   0   0|   0    11k|6240k 6239k|   0     0 |  12k   20k|0.66 0.61 0.67| 475M 69.3M  941M 12.2G
  1   3  96   0   0   1|   0  3413B|6204k 6202k|   0     0 |  12k   20k|0.61 0.60 0.67| 479M 69.3M  941M 12.2G
  1   2  97   0   0   0|   0  2048B|6335k 6334k|   0     0 |  12k   21k|0.51 0.58 0.66| 477M 69.3M  941M 12.2G
  1   2  96   0   0   0|   0  2731B|6258k 6257k|   0     0 |  12k   20k|0.47 0.57 0.66| 487M 69.3M  941M 12.2G
  1   2  96   0   0   0|   0  5461B|6347k 6346k|   0     0 |  12k   21k|0.43 0.56 0.65| 489M 69.3M  941M 12.2G
  9   2  88   0   0   0|   0   170k|1922k 1923k|   0     0 |4084  7505 |0.48 0.57 0.65| 292M 69.3M  942M 12.4G

------------------------------------------------------------------------
#client=28 #workers=16 run=1 write-only then read-only   | dstat params: -alm -N eth0 6
------------------------------------------------------------------------
